time			temp
1:11:50			17.8
1:12:0			19.3
1:12:10			19.3
1:12:20			18.8
1:12:30			18.7
1:12:40			19.1
1:12:50			20.4
1:13:0			20.4
1:13:10			20.3
1:13:20			21.1
1:13:30			20.8
1:13:40			20.2
1:13:50			20.1
1:14:0			20.9
1:14:10			22
1:14:20			20.2
1:14:30			21
1:14:40			21.8
1:14:50			22.2
1:15:0			21.6
1:15:10			21.3
1:15:20			22
1:15:30			22.2
1:15:40			23.5
1:15:50			23.5
1:16:0			23.3
1:16:10			22.9
1:16:20			22.8
1:16:30			24.1
1:16:40			23.3
1:16:50			22.9
1:17:0			23.3
1:17:10			23.7
1:17:20			22.7
1:17:30			23.1
1:17:40			23.1
1:17:50			22.6
1:18:0			23.3
1:18:10			22.8
1:18:20			22.3
1:18:30			22.3
1:18:40			22.1
1:18:50			22.2
1:19:0			20.4
1:19:10			21.2
1:19:20			20.4
1:19:30			20.8
1:19:40			20.6
1:19:50			20.2
1:20:0			20.3
1:20:10			19.5
1:20:20			20.6
1:20:30			19.6
1:20:40			20.5
1:20:50			18.7
1:21:0			18
1:21:10			17.8
1:21:20			17.3
1:21:30			17.5
1:21:40			17.2
1:21:50			16.8
1:22:0			15.3
1:22:10			14.8
1:22:20			14.5
1:22:30			14.4
1:22:40			13.5
1:22:50			12.3
1:23:0			12.4
1:23:10			11.8
1:23:20			12.7
1:23:30			12.6
1:23:40			11.6
1:23:50			12
2:0:0			11.1
2:0:10			11.5
2:0:20			11.4
2:0:30			10.6
2:0:40			10.5
2:0:50			10.7
2:1:0			10.4
2:1:10			10.9
2:1:20			9.7
2:1:30			10
2:1:40			9.3
2:1:50			8.9
2:2:0			10
2:2:10			8.6
2:2:20			9.3
2:2:30			8.8
2:2:40			9.7
2:2:50			8.1
2:3:0			8.3
2:3:10			7.6
2:3:20			8.3
2:3:30			9.1
2:3:40			8.2
2:3:50			7.9
2:4:0			7.4
2:4:10			7.9
2:4:20			7.1
2:4:30			7.5
2:4:40			7.4
2:4:50			8
2:5:0			8.3
2:5:10			8.5
2:5:20			7.7
2:5:30			8
2:5:40			8.8
2:5:50			8.2
2:6:0			9.2
2:6:10			9
2:6:20			9.8
2:6:30			7.7
2:6:40			9
2:6:50			7.9
2:7:0			10.4
2:7:10			10.5
2:7:20			10.8
2:7:30			9.4
2:7:40			10.7
2:7:50			10.9
2:8:0			10.5
2:8:10			11.9
2:8:20			10.9
2:8:30			11.7
2:8:40			12.5
2:8:50			12.9
2:9:0			13.5
2:9:10			13
2:9:20			15.1
2:9:30			14.7
2:9:40			15.4
2:9:50			14.7
2:10:0			16.1
2:10:10			15.1
2:10:20			17.3
2:10:30			16.6
2:10:40			16.2
2:10:50			16.9
2:11:0			17.9
2:11:10			19.3
2:11:20			20
2:11:30			19.7
2:11:40			19.9
2:11:50			20
2:12:0			19.9
2:12:10			20.6
2:12:20			21.5
2:12:30			21.5
2:12:40			22.8
2:12:50			22.1
2:13:0			21.8
2:13:10			22.4
2:13:20			22.3
2:13:30			22.2
2:13:40			22.2
2:13:50			22.5
2:14:0			23.6
2:14:10			23.5
2:14:20			23.5
2:14:30			22.4
2:14:40			23.3
2:14:50			24.1
2:15:0			23.6
2:15:10			24
2:15:20			23.5
2:15:30			24.5
2:15:40			24.8
2:15:50			23.6
2:16:0			23.8
2:16:10			24.5
2:16:20			24.8
2:16:30			24.1
2:16:40			24.3
2:16:50			24.2
2:17:0			24.5
2:17:10			24.4
2:17:20			23.6
2:17:30			25
2:17:40			25.2
2:17:50			25
2:18:0			24.1
2:18:10			25.1
2:18:20			23.6
2:18:30			24.7
2:18:40			25
2:18:50			24.8
2:19:0			24.7
2:19:10			23.4
2:19:20			23.7
2:19:30			24.4
2:19:40			23.3
2:19:50			23.3
2:20:0			23.3
2:20:10			23
2:20:20			22.1
2:20:30			22.2
2:20:40			22
2:20:50			21.2
2:21:0			22.9
2:21:10			21.7
2:21:20			21
2:21:30			21.2
2:21:40			19.9
2:21:50			19.2
2:22:0			18.4
2:22:10			18
2:22:20			18.1
2:22:30			18.7
2:22:40			17.1
2:22:50			16.5
2:23:0			15.7
2:23:10			16.8
2:23:20			16.2
2:23:30			16.4
2:23:40			16.1
2:23:50			15.7
3:0:0			15.2
3:0:10			14.4
3:0:20			13.2
3:0:30			14.8
3:0:40			13.4
3:0:50			13.7
3:1:0			13.3
3:1:10			13.3
3:1:20			13.6
3:1:30			12.4
3:1:40			12.3
3:1:50			12.7
3:2:0			12
3:2:10			12.4
3:2:20			11.1
3:2:30			10.7
3:2:40			11.6
3:2:50			10.7
3:3:0			10.4
3:3:10			10.7
3:3:20			9.8
3:3:30			10.3
3:3:40			10.5
3:3:50			8.9
3:4:0			9.4
3:4:10			9.3
3:4:20			10.1
3:4:30			9.8
3:4:40			10.5
3:4:50			10.6
3:5:0			10.5
3:5:10			9.9
3:5:20			9.5
3:5:30			10
3:5:40			10
3:5:50			9.4
3:6:0			10.5
3:6:10			9.8
3:6:20			10.7
3:6:30			10.4
3:6:40			11.7
3:6:50			11.6
3:7:0			10.3
3:7:10			11.9
3:7:20			12.2
3:7:30			13.2
3:7:40			13.6
3:7:50			13.7
3:8:0			13.4
3:8:10			12.9
3:8:20			12.5
3:8:30			15.1
3:8:40			13.6
3:8:50			15
3:9:0			15.3
3:9:10			15.3
3:9:20			15.6
3:9:30			16.1
3:9:40			16.5
3:9:50			17.5
3:10:0			17.5
3:10:10			18.1
3:10:20			17.9
3:10:30			18.1
3:10:40			18.8
3:10:50			17.9
3:11:0			19.2
3:11:10			18.9
3:11:20			18.7
3:11:30			19.9
3:11:40			19.6
3:11:50			20.6
3:12:0			19.9
3:12:10			20.6
3:12:20			20.8
3:12:30			21.2
3:12:40			21.6
3:12:50			21.4
3:13:0			21.8
3:13:10			22.2
3:13:20			21.3
3:13:30			22.9
3:13:40			22.4
3:13:50			23.4
3:14:0			23
3:14:10			23.9
3:14:20			23.4
3:14:30			24.4
3:14:40			23.1
3:14:50			23.3
3:15:0			23.9
3:15:10			23.8
3:15:20			24.4
3:15:30			23.7
3:15:40			24.2
3:15:50			23.8
3:16:0			24.4
3:16:10			24.6
3:16:20			24
3:16:30			24.8
3:16:40			25.1
3:16:50			24.6
3:17:0			25.1
3:17:10			24.2
3:17:20			23.5
3:17:30			24.7
3:17:40			24.8
3:17:50			24.1
3:18:0			23.4
3:18:10			25.3
3:18:20			23.9
3:18:30			24.7
3:18:40			23.1
3:18:50			23.1
3:19:0			24.1
3:19:10			22.4
3:19:20			22.9
3:19:30			22.9
3:19:40			23.7
3:19:50			22.6
3:20:0			22.7
3:20:10			21.8
3:20:20			21.9
3:20:30			21.4
3:20:40			21.3
3:20:50			20.5
3:21:0			19.9
3:21:10			19.6
3:21:20			19.1
3:21:30			18.9
3:21:40			19.1
3:21:50			18.2
3:22:0			18.5
3:22:10			18.6
3:22:20			17.8
3:22:30			17.9
3:22:40			16.6
3:22:50			16.1
3:23:0			16.3
3:23:10			16.3
3:23:20			16.4
3:23:30			16.5
3:23:40			15.3
3:23:50			14
4:0:0			13.9
4:0:10			13.5
4:0:20			14
4:0:30			13.1
4:0:40			13.1
4:0:50			13.6
4:1:0			12.9
4:1:10			11.7
4:1:20			11.6
4:1:30			11.4
4:1:40			11.3
4:1:50			11.6
4:2:0			11.7
4:2:10			10
4:2:20			10.1
4:2:30			9.9
4:2:40			10.3
4:2:50			9.8
4:3:0			9.7
4:3:10			9.2
4:3:20			9.2
4:3:30			8.6
4:3:40			10.2
4:3:50			9.7
4:4:0			10
4:4:10			9.4
4:4:20			10
4:4:30			9.5
4:4:40			8.1
4:4:50			8.8
4:5:0			9.3
4:5:10			8.6
4:5:20			9
4:5:30			10.4
4:5:40			10.6
4:5:50			9.7
4:6:0			9.5
4:6:10			11.4
4:6:20			9.7
4:6:30			10.6
4:6:40			10.5
4:6:50			11.3
4:7:0			10.6
4:7:10			10.9
4:7:20			12.1
4:7:30			11.6
4:7:40			11.5
4:7:50			11.6
4:8:0			12.2
4:8:10			12.7
4:8:20			12.5
4:8:30			12.7
4:8:40			14.5
4:8:50			14.3
4:9:0			14.6
4:9:10			13.7
4:9:20			14.7
4:9:30			14.7
4:9:40			15.3
4:9:50			15.8
4:10:0			16.7
4:10:10			17
4:10:20			17
4:10:30			17.3
4:10:40			18.6
4:10:50			18.5
4:11:0			19
4:11:10			18.6
4:11:20			19.1
4:11:30			19
4:11:40			20.6
4:11:50			20.3
4:12:0			20
4:12:10			20.3
4:12:20			21.1
4:12:30			21.4
4:12:40			21.2
4:12:50			22.3
4:13:0			22.2
4:13:10			21.8
4:13:20			23.7
4:13:30			21.8
4:13:40			21.8
4:13:50			23.3
4:14:0			22.8
4:14:10			23
4:14:20			22.6
4:14:30			22.6
4:14:40			23.5
4:14:50			23
4:15:0			22.6
4:15:10			23.9
4:15:20			23.5
4:15:30			23.5
4:15:40			24.5
4:15:50			23.8
4:16:0			24.1
4:16:10			23.7
4:16:20			23.4
4:16:30			22.6
4:16:40			24.2
4:16:50			21.8
4:17:0			21.9
4:17:10			23.1
4:17:20			22.3
4:17:30			22
4:17:40			22.7
4:17:50			22.1
4:18:0			22.4
4:18:10			23.6
4:18:20			22.4
4:18:30			20.9
4:18:40			21.8
4:18:50			21.8
4:19:0			21.8
4:19:10			21.1
4:19:20			21.3
4:19:30			21.3
4:19:40			21.5
4:19:50			20.3
4:20:0			19.5
4:20:10			20.3
4:20:20			20.1
4:20:30			20.3
4:20:40			19.9
4:20:50			18.8
4:21:0			18.7
4:21:10			18.6
4:21:20			18.1
4:21:30			18.3
4:21:40			18
4:21:50			17.1
4:22:0			17.8
4:22:10			17.9
4:22:20			16.3
4:22:30			15.8
4:22:40			15.6
4:22:50			15.1
4:23:0			14.8
4:23:10			14.6
4:23:20			12.9
4:23:30			13.8
4:23:40			13
4:23:50			12.8
5:0:0			12.8
5:0:10			10.9
5:0:20			11.5
5:0:30			11.5
5:0:40			11.4
5:0:50			11.9
5:1:0			10.8
5:1:10			11.1
5:1:20			10.8
5:1:30			9.4
5:1:40			9.9
5:1:50			9.6
5:2:0			9.8
5:2:10			10.2
5:2:20			9.3
5:2:30			8.6
5:2:40			9.9
5:2:50			9.3
5:3:0			8.4
5:3:10			8.2
5:3:20			7.9
5:3:30			7.8
5:3:40			7.4
5:3:50			7.7
5:4:0			7.8
5:4:10			7.9
5:4:20			7.8
5:4:30			8.2
5:4:40			7.1
5:4:50			7.2
5:5:0			7.4
5:5:10			6.7
5:5:20			6.6
5:5:30			7.4
5:5:40			7.7
5:5:50			8.3
5:6:0			8
5:6:10			7.9
5:6:20			8.2
5:6:30			8.2
5:6:40			8.7
5:6:50			8
5:7:0			9.6
5:7:10			8.9
5:7:20			9.9
5:7:30			10.6
5:7:40			9.7
5:7:50			9.9
5:8:0			10
5:8:10			9.8
5:8:20			11.4
5:8:30			11.7
5:8:40			12.1
5:8:50			11.7
5:9:0			13.3
