time			temp
3:2:20			12.6
3:2:30			12
3:2:40			13.6
3:2:50			12.4
3:3:0			12.9
3:3:10			11.2
3:3:20			11.9
3:3:30			11.8
3:3:40			11.6
3:3:50			12
3:4:0			10.9
3:4:10			11.9
3:4:20			13.1
3:4:30			11.4
3:4:40			11.9
3:4:50			12.9
3:5:0			13.3
3:5:10			12.4
3:5:20			12.2
3:5:30			12
3:5:40			12.1
3:5:50			13
3:6:0			13
3:6:10			12.8
3:6:20			13
3:6:30			14.2
3:6:40			13.9
3:6:50			14.6
3:7:0			14.7
3:7:10			14.6
3:7:20			14.1
3:7:30			15.7
3:7:40			15.7
3:7:50			15.6
3:8:0			15.8
3:8:10			16.5
3:8:20			16.5
3:8:30			17.3
3:8:40			16.8
3:8:50			17.3
3:9:0			18.1
3:9:10			19.1
3:9:20			19.2
3:9:30			17.9
3:9:40			18.5
3:9:50			19.5
3:10:0			19.9
3:10:10			20.8
3:10:20			21.2
3:10:30			20.8
3:10:40			20.8
3:10:50			21.4
3:11:0			21.7
3:11:10			22.2
3:11:20			21.9
3:11:30			23.6
3:11:40			21.8
3:11:50			23.3
3:12:0			23.1
3:12:10			23.6
3:12:20			24.3
3:12:30			23.8
3:12:40			23.9
3:12:50			24.6
3:13:0			24.4
3:13:10			25
3:13:20			25.5
3:13:30			24.1
3:13:40			26
3:13:50			26.9
3:14:0			25.2
3:14:10			25.3
3:14:20			26.8
3:14:30			25.6
3:14:40			26.9
3:14:50			26.6
3:15:0			26.2
3:15:10			26.5
3:15:20			26.6
3:15:30			26.5
3:15:40			26.6
3:15:50			25.7
3:16:0			26
3:16:10			25.6
3:16:20			26
3:16:30			25.4
3:16:40			25.6
3:16:50			26.2
3:17:0			24.9
3:17:10			25.2
3:17:20			24.5
3:17:30			25.1
3:17:40			24.7
3:17:50			24.8
3:18:0			23.9
3:18:10			23.3
3:18:20			23.1
3:18:30			24
3:18:40			23.2
3:18:50			23.1
3:19:0			23.7
3:19:10			22.7
3:19:20			23.9
3:19:30			22.9
3:19:40			23
3:19:50			22.1
3:20:0			22.4
3:20:10			22.1
3:20:20			21.8
3:20:30			21.1
3:20:40			20.2
3:20:50			20.8
3:21:0			20.1
3:21:10			19.5
3:21:20			19
3:21:30			19.1
3:21:40			18.6
3:21:50			18.5
3:22:0			18.4
3:22:10			18.1
3:22:20			17.6
3:22:30			17.7
3:22:40			17.8
3:22:50			16.2
3:23:0			16.6
3:23:10			15.9
3:23:20			16.4
3:23:30			15.1
3:23:40			16.2
3:23:50			15.4
4:0:0			15.8
4:0:10			14.6
4:0:20			15.9
4:0:30			14.6
4:0:40			14.3
4:0:50			14.1
4:1:0			14.5
4:1:10			15.5
4:1:20			14
4:1:30			14.2
4:1:40			14
4:1:50			13.6
4:2:0			13.8
4:2:10			13.1
4:2:20			13.5
4:2:30			12.6
4:2:40			12.5
4:2:50			12.8
4:3:0			13
4:3:10			13
4:3:20			12.8
4:3:30			12.5
4:3:40			13.3
4:3:50			12.7
4:4:0			12.2
4:4:10			13.4
4:4:20			13.3
4:4:30			12.7
4:4:40			11.2
4:4:50			12.7
4:5:0			11.7
4:5:10			11.3
4:5:20			12.2
4:5:30			12.1
4:5:40			13.3
4:5:50			12.2
4:6:0			12.5
4:6:10			12.4
4:6:20			13.9
4:6:30			13.8
4:6:40			13.9
4:6:50			13.9
4:7:0			14.3
4:7:10			15
4:7:20			15.6
4:7:30			15.6
4:7:40			15.8
4:7:50			15.7
4:8:0			15.7
4:8:10			16.7
4:8:20			16.7
4:8:30			16.1
4:8:40			16.6
4:8:50			16.1
4:9:0			16.9
4:9:10			17.4
4:9:20			18.1
4:9:30			19.2
4:9:40			18.5
4:9:50			18.5
4:10:0			20.1
4:10:10			18.9
4:10:20			20.9
4:10:30			19.2
4:10:40			19.8
4:10:50			20.9
4:11:0			20.5
4:11:10			20.3
4:11:20			21.4
4:11:30			21.1
4:11:40			20.8
4:11:50			21.8
4:12:0			23.3
4:12:10			22.3
4:12:20			22.4
4:12:30			23.2
4:12:40			23.5
4:12:50			24.4
4:13:0			24.5
4:13:10			23.6
4:13:20			25
4:13:30			23.5
4:13:40			25.2
4:13:50			24.3
4:14:0			25.1
4:14:10			24.9
4:14:20			26.4
4:14:30			25.6
4:14:40			24.5
4:14:50			25.5
4:15:0			24.9
4:15:10			24.6
4:15:20			25.8
4:15:30			25.4
4:15:40			25.1
4:15:50			24.9
4:16:0			24.8
4:16:10			24.8
4:16:20			25
4:16:30			24.6
4:16:40			24.3
4:16:50			23.7
4:17:0			24.3
4:17:10			22.7
4:17:20			23.1
4:17:30			23.2
4:17:40			22.5
4:17:50			22.8
4:18:0			23.2
4:18:10			23.4
4:18:20			22.4
4:18:30			23
4:18:40			23
4:18:50			22.9
4:19:0			23
4:19:10			21.9
4:19:20			21.9
4:19:30			21.1
4:19:40			21.3
4:19:50			21.4
4:20:0			20.8
4:20:10			21.1
4:20:20			20.2
4:20:30			19.8
4:20:40			18.8
4:20:50			18.4
4:21:0			18.2
4:21:10			18.9
4:21:20			17.3
4:21:30			17.1
4:21:40			16.2
4:21:50			17
4:22:0			16.1
4:22:10			16.8
4:22:20			15.1
4:22:30			14.2
4:22:40			14.1
4:22:50			15
4:23:0			14.1
4:23:10			14.6
4:23:20			13.8
4:23:30			14.2
4:23:40			13
4:23:50			12.4
5:0:0			13.3
5:0:10			12.6
5:0:20			13.3
5:0:30			12.2
5:0:40			11.5
5:0:50			10.9
5:1:0			11.1
5:1:10			10.6
5:1:20			9.8
5:1:30			11
5:1:40			9.7
5:1:50			9.9
5:2:0			9.7
5:2:10			9.6
5:2:20			10.1
5:2:30			10
5:2:40			10.8
5:2:50			10.3
5:3:0			9.5
5:3:10			10
5:3:20			9.6
5:3:30			9.4
5:3:40			8.8
5:3:50			9.2
5:4:0			8.5
5:4:10			7.4
5:4:20			7.3
5:4:30			8.4
5:4:40			8.7
5:4:50			8.9
5:5:0			9.3
5:5:10			10
5:5:20			9.8
5:5:30			9.9
5:5:40			10.4
5:5:50			10.4
5:6:0			9.9
5:6:10			11.5
5:6:20			11.7
5:6:30			11.3
5:6:40			11.1
5:6:50			11.6
5:7:0			11.8
5:7:10			11.5
5:7:20			12
5:7:30			11.9
5:7:40			12.7
5:7:50			12.6
5:8:0			11.4
5:8:10			11.7
5:8:20			12.6
5:8:30			12.6
5:8:40			13.1
5:8:50			14.3
5:9:0			14.3
5:9:10			14.8
5:9:20			15.1
5:9:30			14.9
5:9:40			15.6
5:9:50			16.7
5:10:0			17.1
5:10:10			17.6
5:10:20			17
5:10:30			18.2
5:10:40			17.9
5:10:50			18.9
5:11:0			19.2
5:11:10			18.9
5:11:20			19.1
5:11:30			20
5:11:40			20.1
5:11:50			20.5
5:12:0			21
5:12:10			20.5
5:12:20			21
5:12:30			21.8
5:12:40			20.5
5:12:50			21.7
5:13:0			23
5:13:10			22.7
5:13:20			23.7
5:13:30			22.5
5:13:40			23.1
5:13:50			22.1
5:14:0			23.2
5:14:10			23.8
5:14:20			23.7
5:14:30			23.8
5:14:40			24.2
5:14:50			24.7
5:15:0			24.7
5:15:10			25.8
5:15:20			24.4
5:15:30			24.2
5:15:40			25.2
5:15:50			24.7
5:16:0			25.1
5:16:10			24.9
5:16:20			25.5
5:16:30			25.1
5:16:40			26.1
5:16:50			25.5
5:17:0			26.2
5:17:10			24.2
5:17:20			25.1
5:17:30			24.2
5:17:40			24.5
5:17:50			23.7
5:18:0			23.5
5:18:10			23
5:18:20			23.8
5:18:30			25.1
5:18:40			23.7
5:18:50			22.9
5:19:0			22.9
5:19:10			22.8
5:19:20			22.2
5:19:30			22.9
5:19:40			21.5
5:19:50			22
5:20:0			21.3
5:20:10			21.8
5:20:20			21
5:20:30			20.9
5:20:40			21
5:20:50			19.3
5:21:0			18.3
5:21:10			19.8
5:21:20			19.3
5:21:30			19.8
5:21:40			18.5
5:21:50			17.5
5:22:0			17.1
5:22:10			17.6
5:22:20			16.3
5:22:30			16.2
5:22:40			16.9
5:22:50			16.3
5:23:0			15.4
5:23:10			15.7
5:23:20			14.3
5:23:30			14.9
5:23:40			14.5
5:23:50			14.2
6:0:0			13.3
6:0:10			13.2
6:0:20			13.6
6:0:30			12.7
6:0:40			13.5
6:0:50			13
6:1:0			12.5
6:1:10			11.8
6:1:20			12.2
6:1:30			11.8
6:1:40			11.8
6:1:50			11.6
6:2:0			10.7
6:2:10			12.3
6:2:20			10.7
6:2:30			11.7
6:2:40			9.8
6:2:50			11.2
6:3:0			10.9
6:3:10			10.9
6:3:20			10.8
6:3:30			11.2
6:3:40			9.8
6:3:50			10.8
6:4:0			10.6
6:4:10			11.1
6:4:20			10.4
6:4:30			10.8
6:4:40			11.4
6:4:50			11.2
6:5:0			10.9
6:5:10			11.4
6:5:20			11
6:5:30			11.8
6:5:40			12.2
6:5:50			11.8
6:6:0			10.8
6:6:10			12.7
6:6:20			12.5
6:6:30			11.2
6:6:40			12
6:6:50			11.8
6:7:0			10.8
6:7:10			12.6
6:7:20			12.4
6:7:30			12.2
6:7:40			13.6
6:7:50			14.4
6:8:0			14.4
6:8:10			14.5
6:8:20			14.3
6:8:30			15.8
6:8:40			14.8
6:8:50			14.7
6:9:0			16
6:9:10			16.4
6:9:20			16.1
6:9:30			16.5
6:9:40			17.7
6:9:50			17
6:10:0			18.2
6:10:10			18.7
6:10:20			19.5
6:10:30			21.2
6:10:40			20.6
6:10:50			20.6
6:11:0			20.2
6:11:10			20.6
6:11:20			22.1
6:11:30			21.3
6:11:40			22.2
6:11:50			23.3
6:12:0			23.4
6:12:10			22.9
6:12:20			23.8
6:12:30			23.5
6:12:40			23
6:12:50			23.5
6:13:0			23.3
6:13:10			24.2
6:13:20			24.9
6:13:30			25.1
6:13:40			24.5
6:13:50			24.7
6:14:0			25.2
6:14:10			25.7
6:14:20			26.3
6:14:30			26
6:14:40			25.6
6:14:50			26.6
6:15:0			27
6:15:10			26.1
6:15:20			26.3
6:15:30			27.4
6:15:40			25.8
6:15:50			26.2
6:16:0			26.6
6:16:10			26.8
6:16:20			25.5
6:16:30			26.5
6:16:40			25.2
6:16:50			26.2
6:17:0			25.3
6:17:10			25
6:17:20			24.4
6:17:30			24.1
6:17:40			24.5
6:17:50			25.3
6:18:0			24.9
6:18:10			23.9
6:18:20			24.2
6:18:30			24.6
6:18:40			25
6:18:50			23.7
6:19:0			24.3
6:19:10			23.8
6:19:20			23.5
6:19:30			22.9
6:19:40			22.2
6:19:50			22.5
6:20:0			21.8
6:20:10			20.6
6:20:20			20.5
6:20:30			19.5
6:20:40			20.1
6:20:50			19.9
6:21:0			19.3
6:21:10			19.4
6:21:20			18.1
6:21:30			18.3
6:21:40			17.8
6:21:50			17.6
6:22:0			17.7
6:22:10			16.5
6:22:20			15.7
6:22:30			15.3
6:22:40			15.9
6:22:50			14.6
6:23:0			15.2
6:23:10			15.4
6:23:20			15
6:23:30			14.6
6:23:40			14
6:23:50			14.4
7:0:0			13.9
7:0:10			13.5
7:0:20			13.7
7:0:30			11.7
7:0:40			12.6
7:0:50			12.8
7:1:0			12.8
7:1:10			12.1
7:1:20			12.7
7:1:30			12.3
7:1:40			11.6
7:1:50			11.7
7:2:0			11.3
7:2:10			11.9
7:2:20			11.7
7:2:30			11.2
7:2:40			10.9
7:2:50			10.5
7:3:0			10.9
7:3:10			9.8
7:3:20			10.1
7:3:30			10.8
7:3:40			10.7
7:3:50			10.4
7:4:0			9.5
7:4:10			10.3
7:4:20			10.7
7:4:30			11.2
7:4:40			10.8
7:4:50			10.8
7:5:0			10.6
7:5:10			10.1
7:5:20			9.3
7:5:30			11.7
7:5:40			10.9
7:5:50			11.5
7:6:0			11.6
7:6:10			11.1
7:6:20			11.5
7:6:30			11
7:6:40			11.2
7:6:50			12.7
7:7:0			12.3
7:7:10			12.4
7:7:20			13.1
7:7:30			12.5
7:7:40			13.4
7:7:50			12.9
7:8:0			13.7
7:8:10			13.5
7:8:20			14
7:8:30			14.7
7:8:40			15.5
7:8:50			14.6
7:9:0			14.8
7:9:10			15.1
7:9:20			14.1
7:9:30			15.3
7:9:40			15.5
7:9:50			16.6
7:10:0			16.7
7:10:10			17.9
7:10:20			17.6
7:10:30			17.4
7:10:40			17.7
7:10:50			17.6
7:11:0			19.1
7:11:10			18.9
7:11:20			19.5
7:11:30			20.1
7:11:40			20.8
7:11:50			20.4
7:12:0			21.9
7:12:10			22.5
7:12:20			22.1
7:12:30			22.5
7:12:40			23.1
7:12:50			22.6
7:13:0			23.6
7:13:10			23
7:13:20			23.4
7:13:30			24.8
7:13:40			24.4
7:13:50			25.4
7:14:0			25.5
7:14:10			25
7:14:20			24.6
7:14:30			25.6
7:14:40			25.4
7:14:50			25.9
7:15:0			24.5
7:15:10			25.3
7:15:20			25.9
7:15:30			25.8
7:15:40			25.3
7:15:50			25.6
7:16:0			25.8
7:16:10			23.9
7:16:20			25.2
7:16:30			25.5
7:16:40			25.3
7:16:50			25.2
7:17:0			24
7:17:10			24.9
7:17:20			24.6
7:17:30			24.6
7:17:40			24.7
7:17:50			24.1
7:18:0			24.8
7:18:10			24.1
7:18:20			24
7:18:30			24.5
7:18:40			22.5
7:18:50			23.6
7:19:0			23.2
7:19:10			23.2
7:19:20			21.6
7:19:30			21.9
7:19:40			23.4
7:19:50			21.9
7:20:0			21.3
7:20:10			21.7
7:20:20			20.1
7:20:30			20.7
7:20:40			19.9
7:20:50			19.1
7:21:0			19
7:21:10			19.2
7:21:20			16.5
7:21:30			17.5
7:21:40			18
7:21:50			18
7:22:0			16
7:22:10			16.3
7:22:20			16.5
7:22:30			15.5
7:22:40			15.8
7:22:50			15.2
7:23:0			15.7
7:23:10			15.2
7:23:20			15
7:23:30			14
7:23:40			14.6
7:23:50			13.7
8:0:0			13
8:0:10			13.9
8:0:20			13.7
8:0:30			12.5
8:0:40			11.7
8:0:50			10.7
8:1:0			12.2
8:1:10			11.4
8:1:20			11.3
8:1:30			10.7
8:1:40			10.6
8:1:50			10.2
8:2:0			10.8
8:2:10			9.6
8:2:20			10.6
8:2:30			10.3
8:2:40			9.7
8:2:50			8.4
8:3:0			8.6
8:3:10			9.3
8:3:20			9.3
8:3:30			9.3
8:3:40			9.9
8:3:50			8.1
8:4:0			9.4
8:4:10			9
8:4:20			9.8
8:4:30			10.3
8:4:40			9.8
8:4:50			9.4
8:5:0			8.8
8:5:10			9.6
8:5:20			10.5
8:5:30			10.7
8:5:40			9.3
8:5:50			10.2
8:6:0			10.7
8:6:10			10.7
8:6:20			10.1
8:6:30			11.5
8:6:40			11.9
8:6:50			10.7
8:7:0			11.9
8:7:10			11.6
8:7:20			12.1
8:7:30			12
8:7:40			12.9
8:7:50			13.8
8:8:0			13.4
8:8:10			13.4
8:8:20			15.3
8:8:30			15.8
8:8:40			14.6
8:8:50			14.9
8:9:0			15.8
8:9:10			16
8:9:20			16.2
8:9:30			16.6
8:9:40			16.9
8:9:50			16.4
8:10:0			17.5
8:10:10			18
8:10:20			18.5
8:10:30			19.9
8:10:40			19.5
8:10:50			20.5
8:11:0			20.7
8:11:10			20.8
8:11:20			20.2
8:11:30			21.3
8:11:40			20.6
8:11:50			20.8
8:12:0			21.2
8:12:10			21
8:12:20			22.3
8:12:30			23
8:12:40			22.4
8:12:50			22.6
8:13:0			23.4
8:13:10			24.5
8:13:20			23.8
8:13:30			24.1
8:13:40			23.6
8:13:50			24.3
8:14:0			25.1
8:14:10			24.8
8:14:20			25.6
8:14:30			27.1
8:14:40			26.5
8:14:50			26.5
8:15:0			26.4
8:15:10			26.5
8:15:20			26.4
8:15:30			25.7
8:15:40			27
8:15:50			26.6
8:16:0			26.3
8:16:10			26.6
8:16:20			26.1
8:16:30			24.1
8:16:40			26.2
8:16:50			25.4
8:17:0			25.5
8:17:10			24.3
8:17:20			24.8
8:17:30			24.7
8:17:40			24.2
8:17:50			25.1
8:18:0			24.8
8:18:10			24.7
8:18:20			23.3
8:18:30			24.5
8:18:40			24.1
8:18:50			24.4
8:19:0			23
8:19:10			23.5
8:19:20			23.4
8:19:30			22.2
8:19:40			22.1
8:19:50			22.1
8:20:0			21.7
8:20:10			21.1
8:20:20			21.5
8:20:30			20.7
8:20:40			21.2
8:20:50			20
8:21:0			19.8
8:21:10			19.9
8:21:20			18.8
8:21:30			18.5
8:21:40			19.5
8:21:50			17.9
8:22:0			18
8:22:10			18.1
8:22:20			17.4
8:22:30			17.7
8:22:40			17.2
8:22:50			16.6
8:23:0			15.8
8:23:10			15.9
8:23:20			16.2
8:23:30			15.5
8:23:40			15.1
8:23:50			14.6
9:0:0			15
9:0:10			14.5
9:0:20			13.7
9:0:30			12.6
9:0:40			12.6
9:0:50			12.5
9:1:0			13.6
9:1:10			13.4
9:1:20			13.4
9:1:30			13.5
9:1:40			12.2
9:1:50			12.4
9:2:0			12.1
9:2:10			12.5
9:2:20			12.5
9:2:30			11.9
9:2:40			11.8
9:2:50			11.7
9:3:0			11.3
9:3:10			10.8
9:3:20			10.5
9:3:30			10.8
9:3:40			11.8
9:3:50			10.7
9:4:0			10
9:4:10			11
9:4:20			11.3
9:4:30			10.4
9:4:40			10.4
9:4:50			11
9:5:0			12.6
9:5:10			12.1
9:5:20			10.9
9:5:30			11
9:5:40			11
9:5:50			11
9:6:0			10.6
9:6:10			11.5
9:6:20			11.7
9:6:30			11.8
9:6:40			12.5
9:6:50			13.7
9:7:0			12.8
