time			temp
1:10:50			16.1
1:11:0			17.8
1:11:10			16.8
1:11:20			16.5
1:11:30			17.4
1:11:40			19.2
1:11:50			18.4
1:12:0			18.8
1:12:10			18.4
1:12:20			19.8
1:12:30			20
1:12:40			19.9
1:12:50			19.7
1:13:0			19.8
1:13:10			19.6
1:13:20			20.2
1:13:30			19.9
1:13:40			21.5
1:13:50			21.7
1:14:0			21
1:14:10			20.4
1:14:20			21.2
1:14:30			21.6
1:14:40			20.6
1:14:50			21.6
1:15:0			21.1
1:15:10			21.1
1:15:20			20.9
1:15:30			20.6
1:15:40			22
1:15:50			21.1
1:16:0			21.6
1:16:10			20.6
1:16:20			20.9
1:16:30			21.6
1:16:40			21
1:16:50			18.8
1:17:0			20
1:17:10			20.1
1:17:20			19.6
1:17:30			20.3
1:17:40			20.1
1:17:50			19
1:18:0			19.8
1:18:10			19
1:18:20			19
1:18:30			17.7
1:18:40			19.1
1:18:50			18.5
1:19:0			18.1
1:19:10			18.4
1:19:20			17.7
1:19:30			18
1:19:40			17
1:19:50			17
1:20:0			16.1
1:20:10			16.5
1:20:20			15.1
1:20:30			15.9
1:20:40			15.5
1:20:50			15.1
1:21:0			14.3
1:21:10			14.7
1:21:20			14
1:21:30			13.8
1:21:40			13.8
1:21:50			12.5
1:22:0			12.7
1:22:10			11.7
1:22:20			12.7
1:22:30			11.1
1:22:40			11.3
1:22:50			11.6
1:23:0			11.2
1:23:10			10.7
1:23:20			10.3
1:23:30			10.7
1:23:40			9.6
1:23:50			8.9
2:0:0			9.6
2:0:10			9.5
2:0:20			9.3
2:0:30			9.2
2:0:40			8.9
2:0:50			7.8
2:1:0			8.3
2:1:10			7.5
2:1:20			8.2
2:1:30			7.4
2:1:40			7.5
2:1:50			7.3
2:2:0			7.6
2:2:10			7.7
2:2:20			7.1
2:2:30			7.4
2:2:40			7.2
2:2:50			7.2
2:3:0			6.1
2:3:10			6.3
2:3:20			7
2:3:30			6.4
2:3:40			6.7
2:3:50			6.5
2:4:0			6.9
2:4:10			6.7
2:4:20			6.5
2:4:30			6.6
2:4:40			6.5
2:4:50			6.9
2:5:0			5.9
2:5:10			6.3
2:5:20			7.1
2:5:30			8.6
2:5:40			8
2:5:50			9
2:6:0			8.8
2:6:10			8.4
2:6:20			8.8
2:6:30			8.8
2:6:40			9.4
2:6:50			9.7
2:7:0			9.7
2:7:10			10.7
2:7:20			11.2
2:7:30			10.6
2:7:40			11.4
2:7:50			12.3
2:8:0			12.8
2:8:10			13.3
2:8:20			14.6
2:8:30			12.8
2:8:40			14.6
2:8:50			15.7
2:9:0			15
2:9:10			15.7
2:9:20			15.3
2:9:30			16.8
2:9:40			16.8
2:9:50			17.1
2:10:0			17.1
2:10:10			17.2
2:10:20			20.1
2:10:30			18.7
2:10:40			18.6
2:10:50			19.6
2:11:0			19.1
2:11:10			20.3
2:11:20			20.2
2:11:30			20.1
2:11:40			19.2
2:11:50			21.4
2:12:0			21.1
2:12:10			22.2
2:12:20			20.7
2:12:30			21.8
2:12:40			22.4
2:12:50			22.6
2:13:0			23.1
2:13:10			22.8
2:13:20			23.1
2:13:30			22.7
2:13:40			23.5
2:13:50			23.4
2:14:0			23.9
2:14:10			24.2
2:14:20			23.5
2:14:30			24.4
2:14:40			24.6
2:14:50			22.8
2:15:0			24.2
2:15:10			24.3
2:15:20			23.3
2:15:30			25.1
2:15:40			24.3
2:15:50			24.5
2:16:0			23.9
2:16:10			23.8
2:16:20			25
2:16:30			23.4
2:16:40			24.2
2:16:50			23.8
2:17:0			23.6
2:17:10			23.2
2:17:20			23.1
2:17:30			24.1
2:17:40			23.3
2:17:50			22.5
2:18:0			21.6
2:18:10			21.2
2:18:20			21.9
2:18:30			22
2:18:40			22.3
2:18:50			21.3
2:19:0			20.8
2:19:10			21.7
2:19:20			21.3
2:19:30			21.5
2:19:40			19.2
2:19:50			19.6
2:20:0			19.3
2:20:10			19.1
2:20:20			18.5
2:20:30			19.6
2:20:40			19.3
2:20:50			17.8
2:21:0			18.3
2:21:10			16.9
2:21:20			16.2
2:21:30			18.2
2:21:40			16.8
2:21:50			17.2
2:22:0			17.1
2:22:10			15.8
2:22:20			15.9
2:22:30			16.8
2:22:40			16.1
2:22:50			14.7
2:23:0			14.5
2:23:10			14.4
2:23:20			13.4
2:23:30			13.4
2:23:40			12
2:23:50			12.7
3:0:0			12
3:0:10			12.1
3:0:20			11.7
3:0:30			11.7
3:0:40			11.3
3:0:50			10.3
3:1:0			10.9
3:1:10			10.4
3:1:20			9.6
3:1:30			11
3:1:40			10.7
3:1:50			9.7
3:2:0			9.7
3:2:10			10
3:2:20			9.6
3:2:30			9.6
3:2:40			8.8
3:2:50			8.1
3:3:0			9.2
3:3:10			9.6
3:3:20			8.8
3:3:30			7.8
3:3:40			9.6
3:3:50			9.3
3:4:0			9.7
3:4:10			10.5
3:4:20			9.5
3:4:30			9.6
3:4:40			9.4
3:4:50			10.2
3:5:0			9.9
3:5:10			11.3
3:5:20			10.3
3:5:30			10.8
3:5:40			10.3
3:5:50			11.3
3:6:0			10.6
3:6:10			10.9
3:6:20			11.2
3:6:30			11.6
3:6:40			12.2
3:6:50			12.7
3:7:0			12
3:7:10			12.7
3:7:20			12
3:7:30			13.1
3:7:40			12.4
3:7:50			13.1
3:8:0			13.5
3:8:10			14.7
3:8:20			14.7
3:8:30			14.9
3:8:40			15.3
3:8:50			15.3
3:9:0			16.4
3:9:10			15.9
3:9:20			16.2
3:9:30			16.5
3:9:40			17.1
3:9:50			18.5
3:10:0			18.7
3:10:10			18.7
3:10:20			18.5
3:10:30			18.1
3:10:40			19
3:10:50			18.6
3:11:0			20.3
3:11:10			20.6
3:11:20			19.6
3:11:30			21.5
3:11:40			21
3:11:50			21.1
3:12:0			20.9
3:12:10			23.1
3:12:20			22.4
3:12:30			22.1
3:12:40			23
3:12:50			22.8
3:13:0			22.9
3:13:10			23.1
3:13:20			23.3
3:13:30			23.9
3:13:40			22.9
3:13:50			23.6
3:14:0			23.6
3:14:10			23.8
3:14:20			23.8
3:14:30			23.3
3:14:40			22.8
3:14:50			24.4
3:15:0			22.9
3:15:10			23.9
3:15:20			23.6
3:15:30			23.7
3:15:40			23.7
3:15:50			23.5
3:16:0			24.2
3:16:10			23.3
3:16:20			23.5
3:16:30			23.9
3:16:40			22.7
3:16:50			23.7
3:17:0			22
3:17:10			22.3
3:17:20			22
3:17:30			21.8
3:17:40			21.4
3:17:50			22
3:18:0			21.5
3:18:10			20
3:18:20			20.2
3:18:30			21.1
3:18:40			20.8
3:18:50			20.6
3:19:0			21
3:19:10			20.2
3:19:20			21
3:19:30			18.5
3:19:40			18.8
3:19:50			19.4
3:20:0			19.4
3:20:10			19
3:20:20			18.2
3:20:30			17.5
3:20:40			17
3:20:50			16.3
3:21:0			16.4
3:21:10			16.5
3:21:20			16.6
3:21:30			15.1
3:21:40			15.2
3:21:50			14.3
3:22:0			14.7
3:22:10			13.8
3:22:20			13.9
3:22:30			14.3
3:22:40			14.5
3:22:50			13.5
3:23:0			12.9
3:23:10			12.6
3:23:20			13.5
3:23:30			10.9
3:23:40			10.3
3:23:50			12.3
4:0:0			10.8
4:0:10			11.6
4:0:20			10.8
4:0:30			10.3
4:0:40			10.7
4:0:50			9.7
4:1:0			11.2
4:1:10			10.5
4:1:20			11.1
4:1:30			9.8
4:1:40			9.8
4:1:50			10.3
4:2:0			10.5
4:2:10			9.6
4:2:20			8.6
4:2:30			9.3
4:2:40			9.7
4:2:50			9.5
4:3:0			9.2
4:3:10			9.5
4:3:20			10.2
4:3:30			8.7
4:3:40			8.6
4:3:50			8.4
4:4:0			7.4
4:4:10			8.7
4:4:20			9.8
4:4:30			9.4
4:4:40			9
4:4:50			9.2
4:5:0			9.6
4:5:10			8.8
4:5:20			10.4
4:5:30			9.8
4:5:40			10
4:5:50			11
4:6:0			11.3
4:6:10			11.3
4:6:20			11.1
4:6:30			12
4:6:40			12.3
4:6:50			12.4
4:7:0			12.1
4:7:10			13.6
4:7:20			12.8
4:7:30			13.5
4:7:40			14.1
4:7:50			13.6
4:8:0			14.3
4:8:10			12.9
4:8:20			14.4
4:8:30			14.4
4:8:40			14
4:8:50			15.7
4:9:0			16
4:9:10			15.8
4:9:20			15.6
4:9:30			15.9
4:9:40			16.4
4:9:50			17.4
4:10:0			17.1
4:10:10			17.8
4:10:20			17.6
4:10:30			18.8
4:10:40			17.5
4:10:50			18.2
4:11:0			19.3
4:11:10			19.9
4:11:20			19.2
4:11:30			20.6
4:11:40			20.8
4:11:50			19.9
4:12:0			20.4
4:12:10			21.4
4:12:20			20.8
4:12:30			20.4
4:12:40			20.8
4:12:50			21.7
4:13:0			22
4:13:10			21.2
4:13:20			22.5
4:13:30			22.1
4:13:40			22.5
4:13:50			22.8
4:14:0			22.8
4:14:10			22.4
4:14:20			21.9
4:14:30			22.8
4:14:40			22.8
4:14:50			22.5
4:15:0			22
4:15:10			21.5
4:15:20			22.3
4:15:30			21.4
4:15:40			21.8
4:15:50			21.9
4:16:0			20.7
4:16:10			21.2
4:16:20			21.2
4:16:30			21.4
4:16:40			20.4
4:16:50			21.2
4:17:0			21.5
4:17:10			21.6
4:17:20			21.5
4:17:30			20.8
4:17:40			20.4
4:17:50			21
4:18:0			21.3
4:18:10			21.3
4:18:20			19.7
4:18:30			19.4
4:18:40			19.6
4:18:50			19
4:19:0			20.1
4:19:10			18.7
4:19:20			18.3
4:19:30			17.5
4:19:40			17.6
4:19:50			16.9
4:20:0			16.5
4:20:10			17.2
4:20:20			16.5
4:20:30			16.2
4:20:40			16.6
4:20:50			15.3
4:21:0			14.8
4:21:10			15.1
4:21:20			14.6
4:21:30			14.3
4:21:40			14.2
4:21:50			13.1
4:22:0			12.4
4:22:10			12.7
4:22:20			12.3
4:22:30			12.3
4:22:40			11.5
4:22:50			11.5
4:23:0			10.9
4:23:10			12.1
4:23:20			10.4
4:23:30			10.8
4:23:40			10
4:23:50			10.1
5:0:0			9.7
5:0:10			9
5:0:20			9.2
5:0:30			9
5:0:40			8.6
5:0:50			7.9
5:1:0			8.1
5:1:10			7.9
5:1:20			7.3
5:1:30			7.8
5:1:40			7.4
5:1:50			9.4
5:2:0			8.6
5:2:10			8.6
5:2:20			7.2
5:2:30			7.7
5:2:40			8.7
5:2:50			7.6
5:3:0			7.7
5:3:10			7.9
5:3:20			7.1
5:3:30			7.5
5:3:40			6.3
5:3:50			7.3
5:4:0			6.4
5:4:10			7.3
5:4:20			7.5
5:4:30			8.4
5:4:40			7.9
5:4:50			6.8
5:5:0			8.7
5:5:10			8
5:5:20			8.3
5:5:30			7.4
5:5:40			7.2
5:5:50			7.1
5:6:0			7.8
5:6:10			7.5
5:6:20			8.4
5:6:30			8.2
5:6:40			9.1
5:6:50			9.8
5:7:0			9.4
5:7:10			10.3
5:7:20			10.2
5:7:30			10.8
5:7:40			11.3
5:7:50			11.4
5:8:0			12.1
5:8:10			10.7
5:8:20			12.2
5:8:30			12
5:8:40			12.9
5:8:50			14.1
5:9:0			13.3
5:9:10			13.9
5:9:20			15.2
5:9:30			14.9
5:9:40			15.2
5:9:50			16.3
5:10:0			16
5:10:10			17.5
5:10:20			17.3
5:10:30			16.7
5:10:40			17.5
5:10:50			17.6
5:11:0			19.1
5:11:10			19.1
5:11:20			19.3
5:11:30			20
5:11:40			20.2
5:11:50			20.1
5:12:0			20.5
5:12:10			19.9
5:12:20			21.6
5:12:30			20.9
5:12:40			21
5:12:50			21
5:13:0			22.2
5:13:10			22.5
5:13:20			22.5
5:13:30			22.7
5:13:40			23.2
5:13:50			22.6
5:14:0			23
5:14:10			22.2
5:14:20			22.2
5:14:30			22.4
5:14:40			21.9
5:14:50			22.7
5:15:0			23.6
5:15:10			22.9
5:15:20			23
5:15:30			23.1
5:15:40			23
5:15:50			23.2
5:16:0			22.1
5:16:10			22.9
5:16:20			21.2
5:16:30			23.5
5:16:40			22.1
5:16:50			23.3
5:17:0			23.8
5:17:10			24.3
5:17:20			23
5:17:30			22.5
5:17:40			22.3
5:17:50			21.6
5:18:0			21.6
5:18:10			20.8
5:18:20			20.8
5:18:30			19.8
5:18:40			20
5:18:50			20.8
5:19:0			20.2
5:19:10			20.1
5:19:20			19.8
5:19:30			20.1
5:19:40			19.2
5:19:50			17.7
5:20:0			18.7
5:20:10			17.9
5:20:20			16.7
5:20:30			17.4
5:20:40			16.7
5:20:50			16.6
5:21:0			17.3
5:21:10			16.4
5:21:20			15.8
5:21:30			16
5:21:40			15.7
5:21:50			14.1
5:22:0			13.6
5:22:10			13
5:22:20			12.5
5:22:30			13
5:22:40			12.5
5:22:50			12.9
5:23:0			12.5
5:23:10			11.8
5:23:20			12.1
5:23:30			10.5
5:23:40			10.3
5:23:50			10.8
6:0:0			10.6
6:0:10			9.9
6:0:20			10.9
6:0:30			9.6
6:0:40			9.8
6:0:50			10.8
6:1:0			9.3
6:1:10			8.5
6:1:20			8.3
6:1:30			9.4
6:1:40			9.1
6:1:50			8.4
6:2:0			9.1
6:2:10			8.6
6:2:20			8.6
6:2:30			9
6:2:40			8.9
6:2:50			7
6:3:0			7.8
6:3:10			7.5
6:3:20			7
6:3:30			7.3
6:3:40			7.4
6:3:50			7.5
6:4:0			7.9
6:4:10			8.2
6:4:20			8.2
6:4:30			7.4
6:4:40			7.7
6:4:50			8.4
6:5:0			9.7
6:5:10			9
6:5:20			10.3
6:5:30			10.3
6:5:40			9.3
6:5:50			8.7
6:6:0			9.4
6:6:10			9.1
6:6:20			9.5
6:6:30			9.8
6:6:40			10.5
6:6:50			10.8
6:7:0			10.6
6:7:10			11.7
6:7:20			12.1
6:7:30			11.9
6:7:40			12.8
6:7:50			12.7
6:8:0			12.5
6:8:10			13.5
6:8:20			13.8
6:8:30			13.3
6:8:40			14.3
6:8:50			13.9
6:9:0			14.7
6:9:10			15.4
6:9:20			14.6
6:9:30			16.5
6:9:40			17
6:9:50			17.1
6:10:0			17.3
6:10:10			17.2
6:10:20			17.6
6:10:30			17.6
6:10:40			18
6:10:50			18.2
6:11:0			19.8
6:11:10			20
6:11:20			19.6
6:11:30			19.3
6:11:40			19.9
6:11:50			20.8
6:12:0			21
6:12:10			21.6
6:12:20			20.6
6:12:30			19.7
6:12:40			20.9
6:12:50			21
6:13:0			23.4
6:13:10			22.5
6:13:20			22.1
6:13:30			22.9
6:13:40			22.1
6:13:50			23.5
6:14:0			24.1
6:14:10			23.3
6:14:20			23.2
6:14:30			23.8
6:14:40			23.9
6:14:50			22.9
6:15:0			23.4
6:15:10			23
6:15:20			23.7
6:15:30			23.5
6:15:40			22.6
6:15:50			23.5
6:16:0			23
6:16:10			23.6
6:16:20			22.2
6:16:30			22.9
6:16:40			22.7
6:16:50			21.8
6:17:0			20.7
6:17:10			21.7
6:17:20			21.3
6:17:30			21.2
6:17:40			20.6
6:17:50			21.1
6:18:0			21.2
6:18:10			20.7
6:18:20			21.2
6:18:30			20.2
6:18:40			20.6
6:18:50			20.8
6:19:0			20
6:19:10			19.6
6:19:20			19.4
6:19:30			18.4
6:19:40			18
6:19:50			18.6
6:20:0			18.6
6:20:10			18.6
6:20:20			18.3
6:20:30			17.3
6:20:40			17.5
6:20:50			18
6:21:0			16.5
6:21:10			16.1
6:21:20			16.1
6:21:30			15.8
6:21:40			15
6:21:50			14.5
6:22:0			13.3
6:22:10			14
6:22:20			13
6:22:30			12.6
6:22:40			13.1
6:22:50			12.4
6:23:0			11.8
6:23:10			12.6
6:23:20			11.1
6:23:30			11.1
6:23:40			10.4
6:23:50			10.2
7:0:0			10
7:0:10			10.8
7:0:20			9.5
7:0:30			9.3
7:0:40			9.5
7:0:50			10
7:1:0			9.5
7:1:10			8.4
7:1:20			9.2
7:1:30			8.3
7:1:40			8.8
7:1:50			9.5
7:2:0			8.8
7:2:10			7.9
7:2:20			7.9
7:2:30			9.2
7:2:40			8
7:2:50			7.1
7:3:0			7.9
7:3:10			7.9
7:3:20			9
7:3:30			7.5
7:3:40			7.3
7:3:50			8.1
7:4:0			8.4
7:4:10			7.9
7:4:20			9.3
7:4:30			7.6
7:4:40			9.6
7:4:50			8.1
7:5:0			7.9
7:5:10			9.3
7:5:20			8.3
7:5:30			8.9
7:5:40			9
7:5:50			10.1
7:6:0			10.7
7:6:10			11.2
7:6:20			10.8
7:6:30			11.5
7:6:40			12.2
7:6:50			11.8
7:7:0			11.5
7:7:10			12.2
7:7:20			12.8
7:7:30			12.2
7:7:40			12.8
7:7:50			14.4
7:8:0			13.3
7:8:10			13.1
7:8:20			13.6
7:8:30			14
7:8:40			14.4
7:8:50			14.8
7:9:0			14.5
7:9:10			14.1
7:9:20			13.6
7:9:30			14.9
7:9:40			14.3
7:9:50			15.7
7:10:0			14.3
7:10:10			15.6
7:10:20			16.9
7:10:30			16.5
7:10:40			17.2
7:10:50			17.6
7:11:0			17.6
7:11:10			18.9
7:11:20			19
7:11:30			19.6
7:11:40			20.1
7:11:50			19.1
7:12:0			20
7:12:10			20.4
7:12:20			20.7
7:12:30			21
7:12:40			20.8
7:12:50			21.5
7:13:0			21
7:13:10			21.6
7:13:20			22.2
7:13:30			22.7
7:13:40			21.8
7:13:50			23.4
7:14:0			22.8
7:14:10			23
7:14:20			22.9
7:14:30			22.3
7:14:40			23.3
7:14:50			22.7
7:15:0			22.6
7:15:10			22.7
7:15:20			22.9
7:15:30			23.2
7:15:40			22.9
7:15:50			22.8
7:16:0			23.1
7:16:10			22.5
7:16:20			22
7:16:30			22.6
7:16:40			22.2
7:16:50			21.7
7:17:0			22.5
7:17:10			22
7:17:20			21.3
7:17:30			21.4
7:17:40			21.5
7:17:50			20.5
7:18:0			20.2
7:18:10			20.7
7:18:20			21
7:18:30			19.5
7:18:40			21
7:18:50			19.4
7:19:0			19.6
7:19:10			19
7:19:20			18.4
7:19:30			18.7
7:19:40			17.6
7:19:50			17.9
7:20:0			17.1
7:20:10			16.7
7:20:20			17.2
7:20:30			15.7
7:20:40			16.5
7:20:50			15.4
7:21:0			16.1
7:21:10			16.3
7:21:20			14.9
7:21:30			14.9
7:21:40			14.6
7:21:50			14.6
7:22:0			14.4
7:22:10			13.3
7:22:20			13.2
7:22:30			13.1
7:22:40			13.2
7:22:50			12.3
7:23:0			12.3
7:23:10			12.8
7:23:20			11.2
7:23:30			11.4
7:23:40			11.2
7:23:50			10.8
8:0:0			11.5
8:0:10			10.7
8:0:20			9.6
8:0:30			9.5
8:0:40			10
8:0:50			9.3
8:1:0			9
8:1:10			8.1
8:1:20			8.3
8:1:30			8.4
8:1:40			8.5
8:1:50			7.9
8:2:0			7.6
8:2:10			8.2
8:2:20			7.5
8:2:30			7.9
8:2:40			7.6
8:2:50			8
8:3:0			7.6
8:3:10			6.4
8:3:20			7
8:3:30			6.8
8:3:40			7.2
8:3:50			6.9
8:4:0			7.5
8:4:10			5.9
8:4:20			6.5
8:4:30			7.3
8:4:40			7.3
8:4:50			7.7
8:5:0			8.2
8:5:10			8.6
8:5:20			8.2
8:5:30			8.6
8:5:40			7.6
8:5:50			8.7
8:6:0			9
8:6:10			9.7
8:6:20			8.9
8:6:30			9.2
8:6:40			9.4
8:6:50			8.9
8:7:0			11
8:7:10			10
8:7:20			11.7
8:7:30			10.3
8:7:40			11.9
8:7:50			11.8
8:8:0			13
8:8:10			13.4
8:8:20			13.6
8:8:30			12.5
8:8:40			13.5
8:8:50			13.8
8:9:0			14.1
8:9:10			14.7
8:9:20			15.7
8:9:30			15
8:9:40			15.5
8:9:50			17
8:10:0			16.8
8:10:10			17.5
8:10:20			17.2
8:10:30			18.7
8:10:40			19
8:10:50			18.7
8:11:0			18.9
8:11:10			19
8:11:20			18.6
8:11:30			19
8:11:40			19.9
8:11:50			20.3
8:12:0			20.4
8:12:10			21.6
8:12:20			21.7
8:12:30			21.6
8:12:40			22
8:12:50			21.9
8:13:0			22.2
8:13:10			21.8
8:13:20			23
8:13:30			22.2
8:13:40			23.1
8:13:50			22.4
8:14:0			22.2
8:14:10			22.2
8:14:20			23.8
8:14:30			23.2
8:14:40			23
8:14:50			23.5
8:15:0			23.8
8:15:10			23.7
8:15:20			23.3
8:15:30			23.5
8:15:40			24.1
8:15:50			24.1
8:16:0			22.6
8:16:10			23.2
8:16:20			24
8:16:30			22.8
8:16:40			23.7
8:16:50			23
8:17:0			23.3
8:17:10			23
8:17:20			22.7
8:17:30			22.6
8:17:40			22.6
8:17:50			22.3
8:18:0			21.5
8:18:10			21.4
8:18:20			20.6
8:18:30			20.5
8:18:40			21.1
8:18:50			20.6
8:19:0			19.6
8:19:10			20.5
8:19:20			19.5
8:19:30			19.4
8:19:40			18.9
8:19:50			18.6
8:20:0			19
8:20:10			17.3
8:20:20			18.5
8:20:30			17.9
8:20:40			17.8
8:20:50			17.9
8:21:0			17.3
8:21:10			17.3
8:21:20			16.5
8:21:30			16.8
8:21:40			16.8
8:21:50			15.9
8:22:0			15.2
8:22:10			16.1
8:22:20			13.9
8:22:30			13.6
8:22:40			13.4
8:22:50			13.7
8:23:0			14
8:23:10			13.2
8:23:20			12.8
8:23:30			12.5
8:23:40			11.6
8:23:50			11.5
9:0:0			11.3
9:0:10			11.6
9:0:20			11.5
9:0:30			12.5
9:0:40			11.3
9:0:50			11.6
9:1:0			10.7
9:1:10			9.8
9:1:20			10.1
9:1:30			9.8
9:1:40			10.5
9:1:50			9.9
9:2:0			9
9:2:10			9
9:2:20			9.5
9:2:30			8.8
9:2:40			9.3
9:2:50			8.7
9:3:0			8.4
9:3:10			8.3
9:3:20			8.8
9:3:30			6.2
9:3:40			7.7
9:3:50			8.1
9:4:0			7.4
9:4:10			8.2
9:4:20			8.4
9:4:30			8.9
9:4:40			8.2
9:4:50			8.5
9:5:0			9
9:5:10			10
9:5:20			9.5
9:5:30			10.1
9:5:40			10.1
9:5:50			9.3
9:6:0			10.3
9:6:10			10.2
9:6:20			11.3
9:6:30			11.7
9:6:40			11.6
9:6:50			10.2
9:7:0			12.1
9:7:10			12.2
9:7:20			12
9:7:30			12.6
9:7:40			13.1
9:7:50			13.3
9:8:0			13.5
9:8:10			14.8
9:8:20			15.7
9:8:30			16
9:8:40			15.9
9:8:50			15.7
9:9:0			17.2
9:9:10			16.7
9:9:20			16.9
9:9:30			16.9
9:9:40			16.4
9:9:50			17.7
9:10:0			17.8
9:10:10			18
9:10:20			19.3
9:10:30			19.1
9:10:40			18.8
9:10:50			20
9:11:0			19.7
9:11:10			20.2
9:11:20			21.1
9:11:30			19.8
9:11:40			20.8
9:11:50			20.8
9:12:0			21.6
9:12:10			22.8
9:12:20			23.2
9:12:30			22.7
9:12:40			22.8
9:12:50			23
9:13:0			23.1
9:13:10			23.5
9:13:20			23.7
9:13:30			24
9:13:40			24.7
9:13:50			23.6
9:14:0			23.4
9:14:10			24.8
9:14:20			24.4
9:14:30			25.2
9:14:40			25.3
9:14:50			25.5
9:15:0			25.3
9:15:10			23.9
9:15:20			25.3
9:15:30			25
9:15:40			24.3
9:15:50			23.9
9:16:0			25.4
9:16:10			24.6
9:16:20			24.5
9:16:30			25.1
9:16:40			24
9:16:50			25
9:17:0			25.5
9:17:10			24.3
9:17:20			25.4
9:17:30			24.6
9:17:40			24.7
9:17:50			24
9:18:0			24.2
9:18:10			23.7
9:18:20			22.5
9:18:30			23.1
9:18:40			22.1
9:18:50			21.5
9:19:0			21.4
9:19:10			21.6
9:19:20			21.2
9:19:30			20.8
9:19:40			20.2
9:19:50			20
9:20:0			18.9
9:20:10			20.1
9:20:20			19.5
9:20:30			20.4
9:20:40			19.5
9:20:50			18.7
9:21:0			18.1
9:21:10			17.9
9:21:20			18.1
9:21:30			18.9
9:21:40			17.3
9:21:50			17.3
9:22:0			16.6
9:22:10			15.1
9:22:20			15.3
9:22:30			14.7
9:22:40			14.4
9:22:50			14.4
9:23:0			14.3
9:23:10			13.8
