time			temp
1:4:40			14.4
1:4:50			13.8
1:5:0			14.6
1:5:10			14.4
1:5:20			15.1
1:5:30			14.7
1:5:40			14.4
1:5:50			15.8
1:6:0			16.1
1:6:10			15.2
1:6:20			16.5
1:6:30			16.9
1:6:40			17.7
1:6:50			17.1
1:7:0			19.1
1:7:10			18.6
1:7:20			18.5
1:7:30			18.7
1:7:40			17.6
1:7:50			19.5
1:8:0			19.2
1:8:10			20.4
1:8:20			20.3
1:8:30			21.5
1:8:40			20.6
1:8:50			20.5
1:9:0			21.8
1:9:10			22.1
1:9:20			21.5
1:9:30			23.6
1:9:40			24.1
1:9:50			23.9
1:10:0			23.8
1:10:10			24
1:10:20			23.5
1:10:30			24.3
1:10:40			24.8
1:10:50			24.9
1:11:0			25.1
1:11:10			24.7
1:11:20			25.3
1:11:30			25.1
1:11:40			25.9
1:11:50			25.9
1:12:0			26.7
1:12:10			26.4
1:12:20			26.4
1:12:30			25.7
1:12:40			26.1
1:12:50			26.4
1:13:0			25.7
1:13:10			25.9
1:13:20			26.3
1:13:30			26.4
1:13:40			26.7
1:13:50			26.2
1:14:0			26.5
1:14:10			26.7
1:14:20			26.2
1:14:30			25.7
1:14:40			26.3
1:14:50			26.9
1:15:0			25.2
1:15:10			26.6
1:15:20			26.1
1:15:30			25.3
1:15:40			24.6
1:15:50			24.2
1:16:0			24.7
1:16:10			23.4
1:16:20			24.2
1:16:30			24.2
1:16:40			23.6
1:16:50			23.6
1:17:0			24.9
1:17:10			24.3
1:17:20			23.8
1:17:30			23.2
1:17:40			23.2
1:17:50			21.8
1:18:0			21.9
1:18:10			23
1:18:20			22.4
1:18:30			20.6
1:18:40			20.9
1:18:50			20.3
1:19:0			21.7
1:19:10			20.9
1:19:20			20.1
1:19:30			19.4
1:19:40			20
1:19:50			18.9
1:20:0			18.5
1:20:10			17.5
1:20:20			16.9
1:20:30			18.3
1:20:40			16.8
1:20:50			16.3
1:21:0			16.2
1:21:10			16.9
1:21:20			16.1
1:21:30			15.3
1:21:40			15.4
1:21:50			16.2
1:22:0			16.1
1:22:10			14.8
1:22:20			15.1
1:22:30			15
1:22:40			15.6
1:22:50			13.8
1:23:0			15
1:23:10			14.5
1:23:20			13.5
1:23:30			12.8
1:23:40			13.9
1:23:50			12.9
2:0:0			12.1
2:0:10			11.3
2:0:20			11.8
2:0:30			11.8
2:0:40			11.2
2:0:50			11.4
2:1:0			12.3
2:1:10			11.3
2:1:20			11
2:1:30			11.5
2:1:40			11.4
2:1:50			10.6
2:2:0			11.6
2:2:10			11.9
2:2:20			11.6
2:2:30			11.9
2:2:40			12.3
2:2:50			12.4
2:3:0			12.7
2:3:10			12.6
2:3:20			13.1
2:3:30			13.4
2:3:40			13
2:3:50			12.2
2:4:0			12.8
2:4:10			13
2:4:20			14.1
2:4:30			13.8
2:4:40			14.6
2:4:50			15
2:5:0			15.5
2:5:10			16.2
2:5:20			15.5
2:5:30			16
2:5:40			16
2:5:50			17.1
2:6:0			16.9
2:6:10			16.4
2:6:20			17.6
2:6:30			18
2:6:40			19.5
2:6:50			18.4
2:7:0			19.3
2:7:10			20.1
2:7:20			19.7
2:7:30			20.7
2:7:40			20.4
2:7:50			21.5
2:8:0			20.2
2:8:10			21.4
2:8:20			22.9
2:8:30			22.1
2:8:40			23.4
2:8:50			23.2
2:9:0			23.1
2:9:10			23
2:9:20			23.4
2:9:30			23.5
2:9:40			23.7
2:9:50			23.6
2:10:0			25.7
2:10:10			25.3
2:10:20			25.5
2:10:30			26
2:10:40			26.6
2:10:50			26.8
2:11:0			27
2:11:10			27.6
2:11:20			27.5
2:11:30			27
2:11:40			27.2
2:11:50			27.3
2:12:0			28
2:12:10			28
2:12:20			28.7
2:12:30			28.3
2:12:40			28.1
2:12:50			28.7
2:13:0			28.7
2:13:10			28.6
2:13:20			28.4
2:13:30			28.1
2:13:40			28.8
2:13:50			29.1
2:14:0			28.3
2:14:10			28.4
2:14:20			28.6
2:14:30			28.3
2:14:40			27.8
2:14:50			28.5
2:15:0			27.7
2:15:10			27.3
2:15:20			27.4
2:15:30			26.7
2:15:40			27
2:15:50			27.4
2:16:0			27.2
2:16:10			27.7
2:16:20			27.6
2:16:30			27.7
2:16:40			27.7
2:16:50			27.1
2:17:0			27.9
2:17:10			27.8
2:17:20			26.3
2:17:30			26.8
2:17:40			27.6
2:17:50			26
2:18:0			26.9
2:18:10			25.5
2:18:20			25.1
2:18:30			24.7
2:18:40			24.7
2:18:50			24.3
2:19:0			23.4
2:19:10			22.9
2:19:20			22.8
2:19:30			22.6
2:19:40			22.3
2:19:50			21.5
2:20:0			21.7
2:20:10			20.8
2:20:20			20.6
2:20:30			20
2:20:40			20.5
2:20:50			21
2:21:0			19.9
2:21:10			19.5
2:21:20			19.6
2:21:30			18.2
2:21:40			17.9
2:21:50			19
2:22:0			17.6
2:22:10			17
2:22:20			16.9
2:22:30			16.1
2:22:40			16.5
2:22:50			15.7
2:23:0			15.5
2:23:10			15.1
2:23:20			15.5
2:23:30			16.7
2:23:40			14.2
2:23:50			15.1
3:0:0			15
3:0:10			14.5
3:0:20			14.1
3:0:30			15.3
3:0:40			14.1
3:0:50			14.5
3:1:0			13.5
3:1:10			13.1
3:1:20			12.6
3:1:30			13.6
3:1:40			12.7
3:1:50			14
3:2:0			13.8
3:2:10			13.6
3:2:20			14.8
3:2:30			13.5
3:2:40			13.9
3:2:50			13.3
3:3:0			13.8
3:3:10			12.8
3:3:20			14
3:3:30			14.2
3:3:40			15.7
3:3:50			13.5
3:4:0			14.1
3:4:10			15.1
3:4:20			15.7
3:4:30			16.1
3:4:40			15.4
3:4:50			16.5
3:5:0			16.8
3:5:10			16.3
3:5:20			16.9
3:5:30			18
3:5:40			17.7
3:5:50			18.8
3:6:0			19.5
3:6:10			19.2
3:6:20			19.6
3:6:30			19.4
3:6:40			19.7
3:6:50			19.6
3:7:0			19.9
3:7:10			20.1
3:7:20			21.7
3:7:30			20.9
3:7:40			22
3:7:50			21.9
3:8:0			22.6
3:8:10			22.1
3:8:20			22.7
3:8:30			22.9
3:8:40			23.7
3:8:50			23.5
3:9:0			22.5
3:9:10			23.9
3:9:20			24
3:9:30			24
3:9:40			24.6
3:9:50			24.1
3:10:0			24.9
3:10:10			25.2
3:10:20			25.2
3:10:30			25.7
3:10:40			25.9
3:10:50			27.3
3:11:0			26.7
3:11:10			27.2
3:11:20			27.2
3:11:30			27.9
3:11:40			28.2
3:11:50			27.5
3:12:0			29.1
3:12:10			29.1
3:12:20			28.5
3:12:30			29.4
3:12:40			28
3:12:50			28.6
3:13:0			29.1
3:13:10			29.3
3:13:20			29.5
3:13:30			29.8
3:13:40			29.2
3:13:50			29.7
3:14:0			28.9
3:14:10			28.6
3:14:20			29.7
3:14:30			29
3:14:40			28.7
3:14:50			27.6
3:15:0			27.3
3:15:10			28.3
3:15:20			27.2
3:15:30			27.9
3:15:40			27.1
3:15:50			26.1
3:16:0			27
3:16:10			28
3:16:20			26.7
3:16:30			27.5
3:16:40			26.4
3:16:50			26.6
3:17:0			26.8
3:17:10			27
3:17:20			26.3
3:17:30			26.1
3:17:40			25.2
3:17:50			25.2
3:18:0			24.5
3:18:10			23.8
3:18:20			24.4
3:18:30			24.2
3:18:40			23.3
3:18:50			23.7
3:19:0			22.9
3:19:10			23.3
3:19:20			21.9
3:19:30			21.9
3:19:40			21.8
3:19:50			21.3
3:20:0			21.3
3:20:10			20.2
3:20:20			20.6
3:20:30			20.3
3:20:40			19
3:20:50			19.6
3:21:0			18.1
3:21:10			19.2
3:21:20			18.5
3:21:30			17.6
3:21:40			17
3:21:50			16.5
3:22:0			16.5
3:22:10			17.3
3:22:20			15.8
3:22:30			15.5
3:22:40			15.4
3:22:50			15.4
3:23:0			14.6
3:23:10			15.5
3:23:20			15.2
3:23:30			14.8
3:23:40			14.1
3:23:50			15.3
4:0:0			14.5
4:0:10			14.6
4:0:20			14.3
4:0:30			13.5
4:0:40			14.2
4:0:50			14.5
4:1:0			14.3
4:1:10			14.4
4:1:20			14.1
4:1:30			13.5
4:1:40			14.2
4:1:50			13.7
4:2:0			14.5
4:2:10			13.7
4:2:20			13.7
4:2:30			15.1
4:2:40			13.9
4:2:50			13.9
4:3:0			15.4
4:3:10			15.5
4:3:20			14.4
4:3:30			14
4:3:40			14
4:3:50			15.1
4:4:0			15.1
4:4:10			14.2
4:4:20			14.3
4:4:30			15.6
4:4:40			16.1
4:4:50			15.6
4:5:0			16.3
4:5:10			15.7
4:5:20			15.7
4:5:30			17.1
4:5:40			17.1
4:5:50			17.2
4:6:0			17.7
4:6:10			17.5
4:6:20			17.4
4:6:30			17.9
4:6:40			19.3
4:6:50			19
4:7:0			19.6
4:7:10			20.1
4:7:20			21.6
4:7:30			20.3
4:7:40			20.1
4:7:50			20.3
4:8:0			20.8
4:8:10			22.1
4:8:20			22.3
4:8:30			23.6
4:8:40			22.7
4:8:50			22.9
4:9:0			24.1
4:9:10			23.9
4:9:20			22.6
4:9:30			24.3
4:9:40			24.3
4:9:50			24.6
4:10:0			25
4:10:10			23.6
4:10:20			25.3
4:10:30			25.8
4:10:40			26.4
4:10:50			27.5
4:11:0			27.2
4:11:10			27.1
4:11:20			28.2
4:11:30			27.8
4:11:40			28.6
4:11:50			29.2
4:12:0			28.1
4:12:10			28.2
4:12:20			28.6
4:12:30			27.9
4:12:40			28.4
4:12:50			27.4
4:13:0			27.8
4:13:10			28.2
4:13:20			28.3
4:13:30			27.4
4:13:40			27.9
4:13:50			27.4
4:14:0			27.3
4:14:10			27
4:14:20			27
4:14:30			26.5
4:14:40			26.6
4:14:50			26.3
4:15:0			26.5
4:15:10			25.4
4:15:20			26
4:15:30			26.5
4:15:40			26.6
4:15:50			25.7
4:16:0			25.4
4:16:10			25.6
4:16:20			25.2
4:16:30			25.4
4:16:40			25.9
4:16:50			24.7
4:17:0			25.4
4:17:10			24.5
4:17:20			24
4:17:30			23.8
4:17:40			24.3
4:17:50			24
4:18:0			24.5
4:18:10			23.7
4:18:20			23
4:18:30			22.9
4:18:40			22.4
4:18:50			21.9
4:19:0			22.9
4:19:10			20.8
4:19:20			21
4:19:30			20.1
4:19:40			19.5
4:19:50			20.3
4:20:0			20
4:20:10			19.1
4:20:20			17.5
4:20:30			19.1
4:20:40			17.4
4:20:50			17.6
4:21:0			17.7
4:21:10			17.3
4:21:20			16.5
4:21:30			16.7
4:21:40			16.5
4:21:50			15.7
4:22:0			15.3
4:22:10			14.6
4:22:20			15.1
4:22:30			13.5
4:22:40			14.7
4:22:50			13.4
4:23:0			14.6
4:23:10			13.6
4:23:20			13.2
4:23:30			13.5
4:23:40			12.7
4:23:50			12.4
5:0:0			13.1
5:0:10			13.1
5:0:20			12.4
5:0:30			12.7
5:0:40			13.3
5:0:50			12.5
5:1:0			13
5:1:10			12.5
5:1:20			11.9
5:1:30			12.6
5:1:40			12.7
5:1:50			12.7
5:2:0			11.7
5:2:10			11.9
5:2:20			11.4
5:2:30			12.2
5:2:40			12.8
5:2:50			11.6
5:3:0			12.4
5:3:10			11.9
5:3:20			11.1
5:3:30			12.5
5:3:40			12.2
5:3:50			13
5:4:0			12.4
5:4:10			12.6
5:4:20			13
5:4:30			13.1
5:4:40			13.3
5:4:50			14
5:5:0			13.1
5:5:10			15
5:5:20			15.1
5:5:30			14.9
5:5:40			14.7
5:5:50			15.8
5:6:0			16.2
5:6:10			16.1
5:6:20			17.8
5:6:30			16.3
5:6:40			17.5
5:6:50			17.8
5:7:0			17.8
5:7:10			17.1
5:7:20			19.3
5:7:30			19.8
5:7:40			19.7
5:7:50			20
5:8:0			20.7
5:8:10			20.3
5:8:20			21.2
5:8:30			21
5:8:40			20.7
5:8:50			21.3
5:9:0			22.1
