time			temp
2:8:10			12.2
2:8:20			12.6
2:8:30			12.4
2:8:40			13.1
2:8:50			14.3
2:9:0			13.6
2:9:10			14.5
2:9:20			14.7
2:9:30			16.6
2:9:40			15.9
2:9:50			16
2:10:0			16.6
2:10:10			16.1
2:10:20			17.5
2:10:30			17.1
2:10:40			16.9
2:10:50			18.2
2:11:0			18.4
2:11:10			18.9
2:11:20			19.5
2:11:30			19.9
2:11:40			20.9
2:11:50			20.1
2:12:0			20.6
2:12:10			21.3
2:12:20			21.2
2:12:30			21.7
2:12:40			21.8
2:12:50			22.1
2:13:0			23.2
2:13:10			22.6
2:13:20			23.8
2:13:30			22.7
2:13:40			22.6
2:13:50			21.8
2:14:0			22.4
2:14:10			22.8
2:14:20			23
2:14:30			22.8
2:14:40			21.9
2:14:50			24.1
2:15:0			23.3
2:15:10			24.4
2:15:20			24.2
2:15:30			24.7
2:15:40			23.7
2:15:50			24
2:16:0			24.7
2:16:10			25
2:16:20			24.6
2:16:30			24.9
2:16:40			24.8
2:16:50			24.7
2:17:0			25.4
2:17:10			24.2
2:17:20			24.6
2:17:30			24
2:17:40			24.2
2:17:50			24.6
2:18:0			23.6
2:18:10			23.9
2:18:20			24
2:18:30			24
2:18:40			23.7
2:18:50			24.2
2:19:0			22.9
2:19:10			23.6
2:19:20			22.7
2:19:30			20.8
2:19:40			21.1
2:19:50			20.9
2:20:0			20.8
2:20:10			20.8
2:20:20			21
2:20:30			19.9
2:20:40			19.5
2:20:50			19.5
2:21:0			18.6
2:21:10			18.2
2:21:20			18.1
2:21:30			18.6
2:21:40			17
2:21:50			17.8
2:22:0			18
2:22:10			16.6
2:22:20			16.6
2:22:30			17
2:22:40			16.6
2:22:50			16.6
2:23:0			16.6
2:23:10			17.3
2:23:20			14.7
2:23:30			14.9
2:23:40			14.8
2:23:50			14
3:0:0			13.9
3:0:10			14.2
3:0:20			14.2
3:0:30			13.4
3:0:40			13.1
3:0:50			12.8
3:1:0			11.8
3:1:10			11.9
3:1:20			11.3
3:1:30			10.9
3:1:40			11
3:1:50			10.1
3:2:0			10.1
3:2:10			10.3
3:2:20			10
3:2:30			10.2
3:2:40			10.7
3:2:50			10.4
3:3:0			9.7
3:3:10			9.8
3:3:20			9.7
3:3:30			9.7
3:3:40			8.8
3:3:50			9.3
3:4:0			8.9
3:4:10			9.5
3:4:20			8.9
3:4:30			9.5
3:4:40			9.2
3:4:50			9.3
3:5:0			9.5
3:5:10			9.6
3:5:20			10
3:5:30			9.4
3:5:40			9.2
3:5:50			9.5
3:6:0			10
3:6:10			9.9
3:6:20			9.5
3:6:30			10.3
3:6:40			10.7
3:6:50			11.6
3:7:0			11.8
3:7:10			11.3
3:7:20			10.6
3:7:30			12.2
3:7:40			11.9
3:7:50			12.7
3:8:0			12.7
3:8:10			12.9
3:8:20			13.5
3:8:30			14.5
3:8:40			14.9
3:8:50			15.1
3:9:0			15.5
3:9:10			15.9
3:9:20			15.9
3:9:30			16.6
3:9:40			16.4
3:9:50			15.6
3:10:0			17.4
3:10:10			17
3:10:20			17.3
3:10:30			16.4
3:10:40			18.6
3:10:50			16.9
3:11:0			19.2
3:11:10			18.7
3:11:20			19.7
3:11:30			19.9
3:11:40			20.5
3:11:50			20.9
3:12:0			20.3
3:12:10			20.9
3:12:20			21
3:12:30			21.6
3:12:40			22.1
3:12:50			23.5
3:13:0			22.8
3:13:10			22.4
3:13:20			22.4
3:13:30			24
3:13:40			24.2
3:13:50			24.8
3:14:0			25.1
3:14:10			24.8
3:14:20			24.7
3:14:30			24.6
3:14:40			25.2
3:14:50			24.5
3:15:0			25
3:15:10			24.6
3:15:20			25.5
3:15:30			24.6
3:15:40			25.3
3:15:50			24.6
3:16:0			24.2
3:16:10			24.6
3:16:20			24.8
3:16:30			24.4
3:16:40			24.9
3:16:50			24.3
3:17:0			24.7
3:17:10			23.5
3:17:20			24.9
3:17:30			24.3
3:17:40			24.5
3:17:50			23.6
3:18:0			22.7
3:18:10			22.3
3:18:20			23.1
3:18:30			22.6
3:18:40			23.8
3:18:50			22.4
3:19:0			22.8
3:19:10			21.1
3:19:20			20.8
3:19:30			21.8
3:19:40			21.4
3:19:50			21.6
3:20:0			20.5
3:20:10			19.5
3:20:20			18.7
3:20:30			18.8
3:20:40			18.2
3:20:50			20
3:21:0			18.4
3:21:10			17.8
3:21:20			18.6
3:21:30			16.9
3:21:40			17.6
3:21:50			16.4
3:22:0			17.9
3:22:10			16.9
3:22:20			15.9
3:22:30			15.3
3:22:40			15.1
3:22:50			15
3:23:0			15.4
3:23:10			15.7
3:23:20			14.9
3:23:30			14.4
3:23:40			14.7
3:23:50			13.6
4:0:0			13.3
4:0:10			12
4:0:20			13
4:0:30			12.2
4:0:40			12.5
4:0:50			12.2
4:1:0			10.9
4:1:10			11.4
4:1:20			10.9
4:1:30			11.2
4:1:40			10.8
4:1:50			10.3
4:2:0			10.7
4:2:10			10.1
4:2:20			10.7
4:2:30			10.8
4:2:40			10.8
4:2:50			10.8
4:3:0			10.3
4:3:10			10
4:3:20			8.6
4:3:30			9.2
4:3:40			9.7
4:3:50			10.1
4:4:0			9.7
4:4:10			10.5
4:4:20			9.4
4:4:30			10.3
4:4:40			10.2
4:4:50			8.6
4:5:0			9.8
4:5:10			10.1
4:5:20			10.8
4:5:30			10.3
4:5:40			10.6
4:5:50			10
4:6:0			10.5
4:6:10			10.2
4:6:20			11.1
4:6:30			10.6
4:6:40			10.4
4:6:50			11.5
4:7:0			11.6
4:7:10			11.4
4:7:20			11
4:7:30			12.2
4:7:40			11.4
4:7:50			12.2
4:8:0			12.2
4:8:10			12.8
4:8:20			14.3
4:8:30			14.2
4:8:40			14
4:8:50			15.3
4:9:0			14.8
4:9:10			16.3
4:9:20			16
4:9:30			16.8
4:9:40			14.6
4:9:50			15.9
4:10:0			17.3
4:10:10			17.3
4:10:20			18
4:10:30			17.6
4:10:40			17.4
4:10:50			18.4
4:11:0			19.4
4:11:10			18.7
4:11:20			18.2
4:11:30			19.2
4:11:40			19.1
4:11:50			19.2
4:12:0			18.8
4:12:10			20.7
4:12:20			21
4:12:30			20.6
4:12:40			20.8
4:12:50			20.6
4:13:0			22.2
4:13:10			21.7
4:13:20			22.6
4:13:30			22.4
4:13:40			22.9
4:13:50			22.6
4:14:0			22.9
4:14:10			23.5
4:14:20			23.3
4:14:30			21.2
4:14:40			24
4:14:50			23.7
4:15:0			23.6
4:15:10			23.1
4:15:20			23.7
4:15:30			22.8
4:15:40			22
4:15:50			22.5
4:16:0			21.5
4:16:10			22.7
4:16:20			21.7
4:16:30			23.1
4:16:40			22.5
4:16:50			22.6
4:17:0			21.8
4:17:10			22.9
4:17:20			22.3
4:17:30			22.3
4:17:40			23.5
4:17:50			21.3
4:18:0			21.5
4:18:10			22.5
4:18:20			23.2
4:18:30			22.7
4:18:40			21.9
4:18:50			21.3
4:19:0			20.7
4:19:10			19.6
4:19:20			20.7
4:19:30			20
4:19:40			18.6
4:19:50			19.4
4:20:0			19.4
4:20:10			19
4:20:20			18.4
4:20:30			18.7
4:20:40			17.5
4:20:50			17.5
4:21:0			17.6
4:21:10			17.7
4:21:20			16.9
4:21:30			16.6
4:21:40			15.9
4:21:50			14.8
4:22:0			15.8
4:22:10			14.7
4:22:20			14.2
4:22:30			14.6
4:22:40			14.2
4:22:50			14
4:23:0			13.7
4:23:10			13
4:23:20			13.7
4:23:30			13
4:23:40			12.4
4:23:50			11.8
5:0:0			11
5:0:10			10.6
5:0:20			11.1
5:0:30			10.9
5:0:40			11.3
5:0:50			10.2
5:1:0			10.1
5:1:10			10
5:1:20			9.9
5:1:30			10.6
5:1:40			9
5:1:50			9.6
5:2:0			8.7
5:2:10			9.4
5:2:20			7.6
5:2:30			8.3
5:2:40			7.2
5:2:50			6.6
5:3:0			8.5
5:3:10			8
5:3:20			8
5:3:30			7.9
5:3:40			7.2
5:3:50			7.3
5:4:0			7.6
5:4:10			6.4
5:4:20			7.5
5:4:30			7.1
5:4:40			7.4
5:4:50			7
5:5:0			7.9
5:5:10			7.8
5:5:20			7.9
5:5:30			7.9
5:5:40			8.1
5:5:50			9.2
5:6:0			9.3
5:6:10			8.5
5:6:20			8.9
5:6:30			9
5:6:40			9.6
5:6:50			11.2
5:7:0			9.7
5:7:10			10.7
5:7:20			11.7
5:7:30			10.3
5:7:40			10.1
5:7:50			10.1
5:8:0			10.8
5:8:10			10.4
5:8:20			11.3
5:8:30			12.1
5:8:40			12.1
5:8:50			12.8
5:9:0			12.9
5:9:10			13.5
5:9:20			13.5
5:9:30			14.3
5:9:40			13.5
5:9:50			14.5
5:10:0			13.2
5:10:10			14.1
5:10:20			15.3
5:10:30			16.1
5:10:40			15.4
5:10:50			15.9
5:11:0			16.2
5:11:10			16
5:11:20			17
5:11:30			16.9
5:11:40			18.1
5:11:50			18.9
5:12:0			19
5:12:10			19.2
5:12:20			19.5
5:12:30			19.8
5:12:40			20.3
5:12:50			19.8
5:13:0			20.3
5:13:10			21
5:13:20			21.6
5:13:30			22.2
5:13:40			21.8
5:13:50			22.4
5:14:0			21.9
5:14:10			22.1
5:14:20			22.9
5:14:30			22.1
5:14:40			23.9
5:14:50			23.1
5:15:0			23
5:15:10			21.8
5:15:20			22.5
5:15:30			22.7
5:15:40			22.4
5:15:50			21.5
5:16:0			23.1
5:16:10			23
5:16:20			22.3
5:16:30			21.9
5:16:40			21.9
5:16:50			22.1
5:17:0			22.3
5:17:10			23.1
5:17:20			22.8
5:17:30			22.1
5:17:40			23.5
5:17:50			23.4
5:18:0			22.8
5:18:10			22.8
5:18:20			22.4
5:18:30			22
5:18:40			22.4
5:18:50			21.6
5:19:0			21.5
5:19:10			21.3
5:19:20			21.4
5:19:30			20.9
5:19:40			21
5:19:50			21.4
5:20:0			21.1
5:20:10			20.7
5:20:20			20.7
5:20:30			20.6
5:20:40			19.9
5:20:50			19.1
5:21:0			18.4
5:21:10			19.4
5:21:20			19.5
5:21:30			19.8
5:21:40			18.2
5:21:50			17.7
5:22:0			18.1
5:22:10			17.5
5:22:20			15.6
5:22:30			15
5:22:40			15.3
5:22:50			14.3
5:23:0			14
5:23:10			14.1
5:23:20			13.9
5:23:30			12.9
5:23:40			12.3
5:23:50			12.6
6:0:0			12.4
6:0:10			11.6
6:0:20			11.4
6:0:30			10.8
6:0:40			11.5
6:0:50			10.7
6:1:0			10.7
6:1:10			10.8
6:1:20			10.1
6:1:30			9.9
6:1:40			10
6:1:50			8.5
6:2:0			9.2
6:2:10			9.7
6:2:20			8.9
6:2:30			7.8
6:2:40			8.4
6:2:50			8.6
6:3:0			7.9
6:3:10			7.2
6:3:20			7.3
6:3:30			8
6:3:40			7.7
6:3:50			7.3
6:4:0			7.2
6:4:10			8.1
6:4:20			8.7
6:4:30			8.7
6:4:40			8.8
6:4:50			9.9
6:5:0			9.5
6:5:10			9.3
6:5:20			8.1
6:5:30			9.4
6:5:40			9.3
6:5:50			10
6:6:0			9.7
6:6:10			10.2
6:6:20			10.4
6:6:30			10.4
6:6:40			10.9
6:6:50			11.4
6:7:0			10.4
6:7:10			11.3
6:7:20			11.5
6:7:30			12.4
6:7:40			13.8
6:7:50			12.7
6:8:0			13.7
6:8:10			14.6
6:8:20			13.3
6:8:30			13.6
6:8:40			12.9
6:8:50			14.1
6:9:0			14.7
6:9:10			14.7
6:9:20			14.8
6:9:30			15.3
6:9:40			14.7
6:9:50			15.2
6:10:0			16.2
6:10:10			17.2
6:10:20			15.9
6:10:30			16.3
6:10:40			17.2
6:10:50			18.1
6:11:0			18
6:11:10			18.5
6:11:20			18.6
6:11:30			19.9
6:11:40			20
6:11:50			19.8
6:12:0			21.7
6:12:10			21.1
6:12:20			20.5
6:12:30			21.3
6:12:40			20.6
6:12:50			21.8
6:13:0			21.8
6:13:10			23.4
6:13:20			22.7
6:13:30			23.3
6:13:40			24.7
6:13:50			24
6:14:0			24.3
6:14:10			23.9
6:14:20			24.8
6:14:30			24
6:14:40			24.6
6:14:50			25.5
6:15:0			24.3
6:15:10			25
6:15:20			24.5
6:15:30			25.7
6:15:40			25.2
6:15:50			25.2
6:16:0			25.4
6:16:10			25.1
6:16:20			24.8
6:16:30			25.4
6:16:40			23.1
6:16:50			23.4
6:17:0			23.7
6:17:10			24.5
6:17:20			24
6:17:30			24.1
6:17:40			23.3
6:17:50			22.6
6:18:0			23.1
6:18:10			23.9
6:18:20			23.4
6:18:30			23.3
6:18:40			22.6
6:18:50			22.4
6:19:0			21.9
6:19:10			22.6
6:19:20			21.2
6:19:30			21
6:19:40			20.2
6:19:50			19.9
6:20:0			20.1
6:20:10			19.8
6:20:20			19.1
6:20:30			17.9
6:20:40			18.4
6:20:50			18.4
6:21:0			16.6
6:21:10			17
6:21:20			16.8
6:21:30			17.3
6:21:40			15.8
6:21:50			15.3
6:22:0			16.2
6:22:10			16.3
6:22:20			14.2
6:22:30			14
6:22:40			13.9
6:22:50			13.7
6:23:0			13.1
6:23:10			12.6
6:23:20			12.4
6:23:30			12.4
6:23:40			11.9
6:23:50			12.4
7:0:0			12
7:0:10			11.9
7:0:20			11
7:0:30			10.9
7:0:40			10.7
7:0:50			10.9
7:1:0			10.3
7:1:10			9.7
7:1:20			9.3
7:1:30			9
7:1:40			10.4
7:1:50			9
7:2:0			9.4
7:2:10			10
7:2:20			9.3
7:2:30			9.3
7:2:40			8.8
7:2:50			8.3
7:3:0			7.7
7:3:10			8.4
7:3:20			8.5
7:3:30			9
7:3:40			8.7
7:3:50			7.4
7:4:0			9.3
7:4:10			8.6
7:4:20			8.8
7:4:30			8.1
7:4:40			9.4
7:4:50			10.4
7:5:0			8.9
7:5:10			8.5
7:5:20			9.5
7:5:30			9.6
7:5:40			10.2
7:5:50			10.2
7:6:0			10.9
7:6:10			10.8
7:6:20			11.1
7:6:30			10.6
7:6:40			12
7:6:50			11.3
7:7:0			11.2
7:7:10			11.8
7:7:20			11.9
7:7:30			12.6
7:7:40			12.8
7:7:50			13
7:8:0			11.9
7:8:10			13.7
7:8:20			13.5
7:8:30			14.4
7:8:40			14.4
7:8:50			15.1
7:9:0			14.2
7:9:10			14.3
7:9:20			14.2
7:9:30			15.2
7:9:40			15.5
7:9:50			15.7
7:10:0			16.6
7:10:10			15.7
7:10:20			16.8
7:10:30			17.5
7:10:40			16.5
7:10:50			17.6
7:11:0			18
7:11:10			18.4
7:11:20			17.6
7:11:30			18.4
7:11:40			20.1
7:11:50			20.1
7:12:0			20.2
7:12:10			20.4
7:12:20			21
7:12:30			20.5
7:12:40			21.1
7:12:50			22
7:13:0			21.3
7:13:10			22
7:13:20			21.5
7:13:30			22.2
7:13:40			22.1
7:13:50			22
7:14:0			23.1
7:14:10			22.1
7:14:20			23.9
7:14:30			22.3
7:14:40			22.8
7:14:50			22.9
7:15:0			22.5
7:15:10			23.7
7:15:20			23
7:15:30			23.5
7:15:40			23.6
7:15:50			23
7:16:0			24.1
7:16:10			23.9
7:16:20			23.2
7:16:30			23.8
7:16:40			23.5
7:16:50			23.1
7:17:0			25.1
7:17:10			23.1
7:17:20			23.7
7:17:30			24
7:17:40			22.6
7:17:50			23.6
7:18:0			23.6
7:18:10			23.6
7:18:20			23.4
7:18:30			22
7:18:40			21.7
7:18:50			22.4
7:19:0			22.3
7:19:10			21.6
7:19:20			21.6
7:19:30			20.8
7:19:40			20.4
7:19:50			19.2
7:20:0			19.8
7:20:10			19.7
7:20:20			18.7
7:20:30			17.8
7:20:40			18
7:20:50			18.1
7:21:0			18.2
7:21:10			17
7:21:20			17
7:21:30			16
7:21:40			16.6
7:21:50			16.7
7:22:0			15.1
7:22:10			16.1
7:22:20			14.7
7:22:30			14.9
7:22:40			13.7
7:22:50			13.4
7:23:0			13.9
7:23:10			14
7:23:20			13.2
7:23:30			13.3
7:23:40			14
7:23:50			13.7
8:0:0			12.8
8:0:10			11.9
8:0:20			11.6
8:0:30			10.5
8:0:40			10.4
8:0:50			11.6
8:1:0			10.4
8:1:10			10.6
8:1:20			9.7
8:1:30			10
8:1:40			9.6
8:1:50			10.3
8:2:0			8.4
8:2:10			10.2
8:2:20			8
8:2:30			9.2
8:2:40			9.1
8:2:50			7.1
8:3:0			7.8
8:3:10			7
8:3:20			7.2
8:3:30			7.1
8:3:40			8.2
8:3:50			8.2
8:4:0			8.3
8:4:10			8.8
8:4:20			8
8:4:30			8.4
8:4:40			8.4
8:4:50			8.2
8:5:0			8.9
8:5:10			8.4
8:5:20			8.7
8:5:30			9.1
8:5:40			9.4
8:5:50			10.3
8:6:0			10.1
8:6:10			10.3
8:6:20			9.1
8:6:30			9.2
8:6:40			10.5
8:6:50			10
8:7:0			10.9
8:7:10			10.3
8:7:20			10.4
8:7:30			10.6
8:7:40			10
8:7:50			11.7
8:8:0			12.7
8:8:10			12.8
8:8:20			13.1
8:8:30			14.1
8:8:40			14.1
8:8:50			14.4
8:9:0			14.3
8:9:10			14.6
8:9:20			15.4
8:9:30			16.2
8:9:40			15
8:9:50			16.8
8:10:0			17
8:10:10			17.2
8:10:20			17.3
8:10:30			17.8
8:10:40			18.2
8:10:50			19.2
8:11:0			18.6
8:11:10			18.7
8:11:20			19.4
8:11:30			19.5
8:11:40			20.6
8:11:50			19.7
8:12:0			20.6
8:12:10			20.5
8:12:20			20.1
8:12:30			22.2
8:12:40			21.7
8:12:50			22.1
8:13:0			22.3
8:13:10			22.8
8:13:20			22.4
8:13:30			24
8:13:40			24.6
8:13:50			23.7
8:14:0			23.8
8:14:10			25.1
8:14:20			24.4
8:14:30			23.5
8:14:40			24.5
8:14:50			24.4
8:15:0			24.7
8:15:10			24.7
8:15:20			24.1
8:15:30			24
8:15:40			24.8
8:15:50			24.4
8:16:0			25
8:16:10			24.1
8:16:20			24.3
8:16:30			24.7
8:16:40			24.3
8:16:50			23.7
8:17:0			23.8
8:17:10			22.7
8:17:20			21.5
8:17:30			22.2
8:17:40			22.8
8:17:50			22.3
8:18:0			23.2
8:18:10			23.4
8:18:20			22.8
8:18:30			22
8:18:40			22.7
8:18:50			21.9
8:19:0			22.2
8:19:10			21.8
8:19:20			20.9
8:19:30			20.3
8:19:40			20.8
8:19:50			20
8:20:0			20.2
8:20:10			19.9
