time			temp
4:19:40			19.4
4:19:50			19.2
4:20:0			18.8
4:20:10			18.6
4:20:20			17.9
4:20:30			19
4:20:40			17.9
4:20:50			17.1
4:21:0			17
4:21:10			16.8
4:21:20			17.3
4:21:30			16.8
4:21:40			16
4:21:50			17.2
4:22:0			16.1
4:22:10			15.2
4:22:20			15.8
4:22:30			14.4
4:22:40			15.2
4:22:50			15.1
4:23:0			14.8
4:23:10			13.9
4:23:20			12.8
4:23:30			12.7
4:23:40			12.1
4:23:50			11.8
5:0:0			11.6
5:0:10			11.1
5:0:20			10.7
5:0:30			10.8
5:0:40			10.8
5:0:50			10.1
5:1:0			10.3
5:1:10			9.5
5:1:20			10
5:1:30			10.5
5:1:40			9.7
5:1:50			10.5
5:2:0			9.4
5:2:10			9.6
5:2:20			8.5
5:2:30			9
5:2:40			8.2
5:2:50			8.4
5:3:0			7.6
5:3:10			7.9
5:3:20			8.4
5:3:30			9.2
5:3:40			8
5:3:50			9.1
5:4:0			8.8
5:4:10			9.3
5:4:20			8.3
5:4:30			9.7
5:4:40			10.5
5:4:50			9.6
5:5:0			10
5:5:10			10.5
5:5:20			9.9
5:5:30			9.7
5:5:40			9.7
5:5:50			9.9
5:6:0			10.1
5:6:10			10.9
5:6:20			11.4
5:6:30			10.5
5:6:40			11.8
5:6:50			11.8
5:7:0			12.1
5:7:10			11.4
5:7:20			11.8
5:7:30			11
5:7:40			11.3
5:7:50			12.7
5:8:0			12.7
5:8:10			12.8
5:8:20			11.8
5:8:30			13.3
5:8:40			13.7
5:8:50			14.5
5:9:0			14.7
5:9:10			15
5:9:20			16.1
5:9:30			15.7
5:9:40			15.2
5:9:50			16.6
5:10:0			17
5:10:10			16.2
5:10:20			16.7
5:10:30			17
5:10:40			18.2
5:10:50			19.2
5:11:0			19.2
5:11:10			19.4
5:11:20			19.8
5:11:30			20
5:11:40			19.2
5:11:50			19.6
5:12:0			21
5:12:10			20.8
5:12:20			20.6
5:12:30			21.2
5:12:40			21.1
5:12:50			21.2
5:13:0			23.5
5:13:10			22.5
5:13:20			22.7
5:13:30			23.3
5:13:40			24.3
5:13:50			23
5:14:0			24.4
5:14:10			23.9
5:14:20			23.2
5:14:30			23.9
5:14:40			23.8
5:14:50			24
5:15:0			23.2
5:15:10			23.4
5:15:20			23.6
5:15:30			23.5
5:15:40			24.2
5:15:50			23.7
5:16:0			25.5
5:16:10			24
5:16:20			25.1
5:16:30			24.7
5:16:40			25.7
5:16:50			24.4
5:17:0			24.1
5:17:10			24.5
5:17:20			24.1
5:17:30			22.7
5:17:40			23.2
5:17:50			22.6
5:18:0			23.1
5:18:10			22.7
5:18:20			21.9
5:18:30			22.5
5:18:40			21.7
5:18:50			21.2
5:19:0			21.2
5:19:10			21.6
5:19:20			21.1
5:19:30			21.1
5:19:40			20.1
5:19:50			20.1
5:20:0			20.3
5:20:10			19.7
5:20:20			19.4
5:20:30			18.7
5:20:40			18.5
5:20:50			18.8
5:21:0			18.4
5:21:10			18.6
5:21:20			17.9
5:21:30			17.6
5:21:40			17.8
5:21:50			16.8
5:22:0			17.1
5:22:10			15.3
5:22:20			15.1
5:22:30			15.3
5:22:40			15.3
5:22:50			15.5
5:23:0			14.4
5:23:10			15.1
5:23:20			16.1
5:23:30			14
5:23:40			14
5:23:50			14.2
6:0:0			13.5
6:0:10			13
6:0:20			12.2
6:0:30			13.2
6:0:40			12.7
6:0:50			11.9
6:1:0			11.9
6:1:10			11.2
6:1:20			11.5
6:1:30			11
6:1:40			10.7
6:1:50			10.1
6:2:0			10
6:2:10			10
6:2:20			10.1
6:2:30			10.4
6:2:40			10.1
6:2:50			10.4
6:3:0			9.2
6:3:10			10.5
6:3:20			9.7
6:3:30			9.5
6:3:40			10.2
6:3:50			9.8
6:4:0			10
6:4:10			10.2
6:4:20			9
6:4:30			10.3
6:4:40			10.7
6:4:50			10.9
6:5:0			11.3
6:5:10			10.5
6:5:20			9.7
6:5:30			11.1
6:5:40			11.5
6:5:50			12.7
6:6:0			11
6:6:10			11.2
6:6:20			11.5
6:6:30			11.9
6:6:40			10.9
6:6:50			12.3
6:7:0			12.4
6:7:10			12.6
6:7:20			14
6:7:30			13.3
6:7:40			14
6:7:50			14.2
6:8:0			14.7
6:8:10			15.4
6:8:20			15.9
6:8:30			16.6
6:8:40			16.6
6:8:50			16.4
6:9:0			17.3
6:9:10			17.9
6:9:20			17.7
6:9:30			18.1
6:9:40			18.3
6:9:50			18.8
6:10:0			19.6
6:10:10			19.5
6:10:20			19.8
6:10:30			20.5
6:10:40			21.1
6:10:50			20.4
6:11:0			21.8
6:11:10			22.3
6:11:20			21.8
6:11:30			21.4
6:11:40			21.5
6:11:50			22.2
6:12:0			23.7
6:12:10			24.5
6:12:20			23.3
6:12:30			24.7
6:12:40			24.3
6:12:50			23.4
6:13:0			23.7
6:13:10			24.6
6:13:20			24.4
6:13:30			24.9
6:13:40			24.7
6:13:50			24.6
6:14:0			25.6
6:14:10			25
6:14:20			25.5
6:14:30			24
6:14:40			24.7
6:14:50			26.3
6:15:0			25.6
6:15:10			26.2
6:15:20			26.6
6:15:30			26
6:15:40			25.8
6:15:50			25.7
6:16:0			26.3
6:16:10			24.1
6:16:20			24.9
6:16:30			24.3
6:16:40			25.2
6:16:50			23.9
6:17:0			24
6:17:10			24.4
6:17:20			24.3
6:17:30			24.3
6:17:40			22.6
6:17:50			23.3
6:18:0			23
6:18:10			22.8
6:18:20			22.7
6:18:30			23.1
6:18:40			22.4
6:18:50			23.5
6:19:0			22.7
6:19:10			22.7
6:19:20			21
6:19:30			21.5
6:19:40			20.4
6:19:50			19.6
6:20:0			20
6:20:10			20
6:20:20			19.9
6:20:30			18.8
6:20:40			19.1
6:20:50			18.5
6:21:0			17.6
6:21:10			17.1
6:21:20			17
6:21:30			16.8
6:21:40			15.9
6:21:50			16.8
6:22:0			16
6:22:10			15.1
6:22:20			13.6
6:22:30			14.4
6:22:40			13.7
6:22:50			14.5
6:23:0			12.5
6:23:10			13.2
6:23:20			13.7
6:23:30			12.6
6:23:40			12.4
6:23:50			12.9
7:0:0			11.3
7:0:10			12.2
7:0:20			11.5
7:0:30			11.1
7:0:40			12.2
7:0:50			10.5
7:1:0			10.6
7:1:10			9.9
7:1:20			10.3
7:1:30			10
7:1:40			9.8
7:1:50			9.3
7:2:0			9.6
7:2:10			9.9
7:2:20			8.6
7:2:30			9.5
7:2:40			8.9
7:2:50			8.4
7:3:0			8
7:3:10			9
7:3:20			9.5
7:3:30			9.5
7:3:40			9.4
7:3:50			10
7:4:0			10
7:4:10			9.5
7:4:20			9.4
7:4:30			9.4
7:4:40			10.1
7:4:50			10
7:5:0			10.7
7:5:10			10.3
7:5:20			10.6
7:5:30			11.6
7:5:40			9.9
7:5:50			11.5
7:6:0			11.8
7:6:10			11.7
7:6:20			12.5
7:6:30			12.7
7:6:40			12.3
7:6:50			12.9
7:7:0			12.9
7:7:10			13.1
7:7:20			13.8
7:7:30			13.8
7:7:40			14.6
7:7:50			14.1
7:8:0			14.9
7:8:10			14.3
7:8:20			15.3
7:8:30			15.4
7:8:40			16.6
7:8:50			16.2
7:9:0			15.7
7:9:10			16.9
7:9:20			15.9
7:9:30			17.9
7:9:40			17.4
7:9:50			17.1
7:10:0			16.8
7:10:10			18.3
7:10:20			18.3
7:10:30			17.7
7:10:40			19.3
7:10:50			17.8
7:11:0			20.3
7:11:10			19.7
7:11:20			20
7:11:30			19.7
7:11:40			22.3
7:11:50			20.2
7:12:0			21.1
7:12:10			21
7:12:20			21.8
7:12:30			22.2
7:12:40			21.7
7:12:50			22.3
7:13:0			22.7
7:13:10			21.8
7:13:20			23
7:13:30			23.1
7:13:40			22.9
7:13:50			23.9
7:14:0			23
7:14:10			23.5
7:14:20			24.2
7:14:30			23.7
7:14:40			24.6
7:14:50			24.6
7:15:0			24.1
7:15:10			24.5
7:15:20			25
7:15:30			24.7
7:15:40			24.6
7:15:50			24.4
7:16:0			23.8
7:16:10			24.3
7:16:20			24.4
7:16:30			23.4
7:16:40			23.8
7:16:50			24.1
7:17:0			23
7:17:10			23
7:17:20			22.9
7:17:30			24
7:17:40			23.5
7:17:50			22.9
7:18:0			23.7
7:18:10			23.1
7:18:20			23.4
7:18:30			22.6
7:18:40			22.2
7:18:50			21.7
7:19:0			22.2
7:19:10			20.5
7:19:20			20.8
7:19:30			20.3
7:19:40			20.5
7:19:50			19.4
7:20:0			19.8
7:20:10			18.7
7:20:20			19.4
7:20:30			20.1
7:20:40			18.6
7:20:50			16.8
7:21:0			16.2
7:21:10			16.9
7:21:20			16.8
7:21:30			16.1
7:21:40			15
7:21:50			15.5
7:22:0			15.6
7:22:10			16.4
7:22:20			14.9
7:22:30			14.4
7:22:40			15.2
7:22:50			15.9
7:23:0			14
7:23:10			14.1
7:23:20			12.7
7:23:30			13.6
7:23:40			12
7:23:50			12.9
8:0:0			12.2
8:0:10			12.3
8:0:20			11.2
8:0:30			10.9
8:0:40			9.8
8:0:50			11.5
8:1:0			10.5
8:1:10			10.1
8:1:20			9.4
8:1:30			10.8
8:1:40			9.4
8:1:50			9.5
8:2:0			9.6
8:2:10			8.9
8:2:20			7.5
8:2:30			8.5
8:2:40			8.4
8:2:50			8.1
8:3:0			9.6
8:3:10			9.4
8:3:20			8.5
8:3:30			7.9
8:3:40			8
8:3:50			7.6
8:4:0			8.6
8:4:10			8
8:4:20			7.8
8:4:30			7.8
8:4:40			8.4
8:4:50			8.9
8:5:0			9
8:5:10			8.7
8:5:20			9.1
8:5:30			9
8:5:40			10.5
8:5:50			9.5
8:6:0			10.8
8:6:10			9.6
8:6:20			9.9
8:6:30			10.2
8:6:40			11.3
8:6:50			10.4
8:7:0			11
8:7:10			11.3
8:7:20			12.3
8:7:30			12.7
8:7:40			13.3
8:7:50			12.8
8:8:0			13.3
8:8:10			13.6
8:8:20			14.4
8:8:30			15.5
8:8:40			15.6
8:8:50			14.8
8:9:0			16.6
8:9:10			16.2
8:9:20			16.3
8:9:30			17.5
8:9:40			17.5
8:9:50			18
8:10:0			18.1
8:10:10			19.3
8:10:20			18.4
8:10:30			18.9
8:10:40			18.9
8:10:50			18.6
8:11:0			20
8:11:10			20.9
8:11:20			20.5
8:11:30			20.6
8:11:40			21.8
8:11:50			21.7
8:12:0			21.6
8:12:10			21.9
8:12:20			23
8:12:30			22
8:12:40			22.7
8:12:50			23.1
8:13:0			23.5
8:13:10			23.4
8:13:20			24.4
8:13:30			24.5
8:13:40			24.3
8:13:50			24.8
8:14:0			24.8
8:14:10			25.1
8:14:20			25
8:14:30			25.7
8:14:40			24.9
8:14:50			25.2
8:15:0			24.6
8:15:10			25.9
8:15:20			26.2
8:15:30			26
8:15:40			25
8:15:50			25.5
8:16:0			26
8:16:10			25.2
8:16:20			25.3
8:16:30			25.5
8:16:40			25.8
8:16:50			24.6
8:17:0			23.8
8:17:10			25.5
8:17:20			24.7
8:17:30			24.2
8:17:40			24
8:17:50			23.2
8:18:0			24.4
8:18:10			24.8
8:18:20			23.4
8:18:30			22.8
8:18:40			22.9
8:18:50			23.2
8:19:0			23
8:19:10			23.3
8:19:20			21.5
8:19:30			21.5
8:19:40			21.4
8:19:50			21.8
8:20:0			20.4
8:20:10			19.4
8:20:20			19.4
8:20:30			18.6
8:20:40			18.9
8:20:50			17.7
8:21:0			17.9
8:21:10			17.4
8:21:20			17.1
8:21:30			16.9
8:21:40			16.9
8:21:50			17.2
8:22:0			16.8
8:22:10			15.9
8:22:20			15.4
8:22:30			15.5
8:22:40			15.5
8:22:50			15.2
8:23:0			14.4
8:23:10			14.9
8:23:20			13.3
8:23:30			14.1
8:23:40			14.3
8:23:50			13.8
9:0:0			13.3
9:0:10			12.9
9:0:20			13.1
9:0:30			12.2
9:0:40			11.8
9:0:50			12
9:1:0			11.1
9:1:10			11.6
9:1:20			11.7
9:1:30			12.2
9:1:40			12
9:1:50			10.3
9:2:0			12
9:2:10			10.3
9:2:20			10.3
9:2:30			10.4
9:2:40			10.4
9:2:50			9.5
9:3:0			9.2
9:3:10			9.8
9:3:20			9.4
9:3:30			9
9:3:40			9.4
9:3:50			11.3
9:4:0			9.5
9:4:10			10.4
9:4:20			10.6
9:4:30			11.6
9:4:40			11.3
9:4:50			12.1
9:5:0			12
9:5:10			12.2
9:5:20			11.4
9:5:30			11.9
9:5:40			11.9
9:5:50			12.3
9:6:0			12.4
9:6:10			12.2
9:6:20			12.2
9:6:30			12.7
9:6:40			13.7
9:6:50			12.8
9:7:0			13.8
9:7:10			13.6
9:7:20			14.3
9:7:30			14.8
9:7:40			14.7
9:7:50			16.2
9:8:0			15.6
9:8:10			16.7
9:8:20			17
9:8:30			16.4
9:8:40			17.6
9:8:50			17.2
9:9:0			18.1
9:9:10			18.2
9:9:20			18.9
9:9:30			19.2
9:9:40			20
9:9:50			21.2
9:10:0			20.6
9:10:10			21
9:10:20			21.2
9:10:30			21.4
9:10:40			21.6
9:10:50			22.8
9:11:0			22.7
9:11:10			22.9
9:11:20			23.1
9:11:30			22.7
9:11:40			23.9
9:11:50			23.2
9:12:0			24.8
9:12:10			23.3
9:12:20			23.6
9:12:30			25.5
9:12:40			24.5
9:12:50			24.4
9:13:0			25.4
9:13:10			25.5
9:13:20			25.8
9:13:30			26.2
9:13:40			26
9:13:50			25.8
9:14:0			26.6
9:14:10			25.8
9:14:20			26.3
9:14:30			26.2
9:14:40			26.8
9:14:50			26.8
9:15:0			26.7
9:15:10			27.1
9:15:20			27.7
9:15:30			27.4
9:15:40			26.4
9:15:50			27.5
9:16:0			27.2
9:16:10			27
9:16:20			25.8
9:16:30			26.9
9:16:40			25.9
9:16:50			26.3
9:17:0			26.8
9:17:10			26.2
9:17:20			27.3
9:17:30			27.2
9:17:40			26.4
9:17:50			25.7
9:18:0			25.8
9:18:10			26.4
9:18:20			25.6
9:18:30			24.7
9:18:40			24.1
9:18:50			24.3
9:19:0			23.4
9:19:10			23.5
9:19:20			24.6
9:19:30			23.8
9:19:40			22.5
9:19:50			23.1
9:20:0			22.6
9:20:10			21.4
9:20:20			21.4
9:20:30			21.8
9:20:40			20.2
9:20:50			19.7
9:21:0			19.5
9:21:10			20.1
9:21:20			19.1
9:21:30			18.4
9:21:40			18.3
9:21:50			17.9
9:22:0			18.6
9:22:10			17.9
9:22:20			17.1
9:22:30			16.2
9:22:40			15.3
9:22:50			15.7
9:23:0			15.1
9:23:10			15.7
9:23:20			13.3
9:23:30			14.9
9:23:40			13.2
9:23:50			13.2
10:0:0			13.1
10:0:10			13.1
10:0:20			13.6
10:0:30			14.5
10:0:40			12.6
10:0:50			12.7
10:1:0			12.5
10:1:10			13.5
10:1:20			12.3
10:1:30			12.7
10:1:40			11.8
10:1:50			12.6
10:2:0			12.8
10:2:10			12.7
10:2:20			12.9
10:2:30			13.2
10:2:40			12.2
10:2:50			12.4
10:3:0			13.6
10:3:10			12.9
10:3:20			13.2
10:3:30			12.9
10:3:40			13.1
10:3:50			13.8
10:4:0			12.8
10:4:10			12.8
10:4:20			13.2
10:4:30			13.2
10:4:40			12.5
10:4:50			12.6
10:5:0			12.6
10:5:10			13.5
10:5:20			14.2
10:5:30			13.2
10:5:40			14
10:5:50			12.7
10:6:0			14.2
10:6:10			13.2
10:6:20			14
10:6:30			14.6
10:6:40			14.2
10:6:50			13.7
10:7:0			14.8
10:7:10			14.8
10:7:20			15.9
10:7:30			15.5
10:7:40			15.2
10:7:50			16
10:8:0			16.5
10:8:10			16.9
10:8:20			15.9
10:8:30			17.1
10:8:40			17.9
10:8:50			17.9
10:9:0			16.8
10:9:10			17.5
10:9:20			17.7
10:9:30			17.6
10:9:40			17.8
10:9:50			18.3
10:10:0			18
10:10:10			19
10:10:20			19.9
10:10:30			20.3
10:10:40			20.3
10:10:50			20.2
10:11:0			20.4
10:11:10			21.2
10:11:20			20.6
10:11:30			21.1
10:11:40			21.6
10:11:50			21.4
10:12:0			21.7
10:12:10			21.7
10:12:20			22.8
10:12:30			23.1
10:12:40			23.6
10:12:50			24.2
10:13:0			23.8
10:13:10			24.3
10:13:20			24.5
10:13:30			26.3
10:13:40			23.7
